reproduccion_id,usuario_id,cancion_id,fecha,hora,duracion_escucha_seg,completada,modo_reproduccion,dispositivo
4594,4989,1317,2023-05-11,05:00,413.0,1,busqueda,tablet
4595,179,91,2024-02-27,17:00,283.0,1,album,movil
4596,2282,1175,2022-05-13,15:00,80.0,0,recomendacion,movil
4597,3185,175,2022-05-19,17:00,331.0,1,recomendacion,movil
4598,4599,1806,2024-06-17,16:00,373.0,1,album,movil
4599,2730,913,2023-10-27,11:00,64.0,0,busqueda,tablet
4600,357,1068,2023-12-08,23:00,209.0,1,radio,movil
4601,3405,478,2024-02-26,01:00,125.0,1,playlist,tablet
4602,641,1866,2024-02-19,21:00,137.0,1,album,pc
4603,1645,597,2023-02-09,10:00,303.0,1,recomendacion,movil
4604,1799,387,2022-03-05,09:00,234.0,1,busqueda,movil
4605,3068,1605,2023-07-23,09:00,350.0,1,recomendacion,pc
4606,786,1620,2023-07-14,12:00,291.0,1,recomendacion,movil
4607,2686,2000,2024-04-19,14:00,37.0,0,radio,tablet
4608,150,1291,2023-09-10,16:00,136.0,1,busqueda,pc
4609,240,868,2022-07-15,13:00,176.0,1,recomendacion,movil
4610,3602,1753,2022-07-23,06:00,283.0,1,recomendacion,movil
4611,1212,544,2024-12-23,18:00,309.0,0,radio,pc
4612,422,840,2022-05-18,12:00,371.0,1,busqueda,movil
4613,150,1588,2022-03-09,23:00,236.0,1,recomendacion,pc
4614,3453,622,2024-07-12,15:00,517.0,0,recomendacion,pc
4615,673,827,2024-04-18,17:00,289.0,1,busqueda,movil
4616,2722,845,2024-06-12,13:00,98.0,0,busqueda,movil
4617,1110,1028,2022-05-17,13:00,13.0,0,playlist,tablet
4618,1247,1666,2023-07-17,08:00,227.0,1,busqueda,pc
4619,4801,997,2024-10-19,09:00,344.0,1,album,smart_speaker
4620,604,1244,2024-05-14,23:00,347.0,1,playlist,smart_speaker
4621,3082,476,2023-07-18,10:00,29.0,0,album,movil
4622,1123,1251,2024-07-10,23:00,348.0,1,playlist,movil
4623,1480,1250,2022-08-05,06:00,226.0,1,recomendacion,pc
4624,4124,597,2024-10-25,22:00,303.0,1,radio,pc
4625,1724,186,2022-12-11,12:00,98.0,0,\N,movil
4626,4196,142,2024-05-18,01:00,91.0,0,album,movil
4627,1935,1115,2022-08-11,23:00,30.0,0,recomendacion,smart_speaker
4628,537,638,2023-03-23,06:00,67.0,0,busqueda,movil
4629,4768,1417,2023-09-29,13:00,253.0,1,playlist,movil
4630,4682,1574,2023-06-12,21:00,263.0,1,album,movil
4631,1425,36,2022-06-10,18:00,312.0,1,album,movil
4632,2540,501,2023-12-02,20:00,52.0,0,busqueda,pc
4633,628,1904,2023-12-12,20:00,254.0,1,recomendacion,movil
4634,4276,1886,2023-03-05,14:00,197.0,1,playlist,pc
4635,657,539,2024-06-16,10:00,280.0,0,busqueda,movil
4636,38,1797,2023-01-01,13:00,187.0,1,\N,pc
4637,3982,125,2024-12-27,14:00,117.0,0,recomendacion,smart_speaker
4638,4676,303,2023-02-08,07:00,24.0,0,radio,movil
4639,168,180,2022-12-20,20:00,148.0,0,radio,movil
4640,4249,215,2023-05-11,23:00,247.0,0,playlist,pc
4641,608,1032,2024-07-20,13:00,152.0,0,playlist,movil
4642,2869,1317,2024-06-01,12:00,373.0,1,busqueda,movil
4643,189,103,2024-01-29,10:00,232.0,0,radio,movil
4644,3725,277,2022-06-19,12:00,237.0,0,recomendacion,pc
4645,1721,1391,2023-11-09,10:00,151.0,1,radio,movil
4646,4423,834,2022-07-12,20:00,310.0,1,busqueda,movil
4647,947,1039,2022-12-19,17:00,347.0,1,album,movil
4648,2418,1385,2022-04-16,22:00,165.0,0,recomendacion,pc
4649,4518,1280,2023-06-30,12:00,146.0,1,radio,tablet
4650,955,1097,2024-04-21,18:00,225.0,1,playlist,movil
4651,4699,322,2022-07-11,20:00,283.0,1,radio,movil
4652,3578,823,2023-04-18,14:00,345.0,1,radio,movil
4653,2715,989,2022-08-25,16:00,359.0,1,busqueda,movil
4654,4477,857,2022-05-22,16:00,28.0,0,\N,movil
4655,1218,1633,2023-04-17,17:00,379.0,1,recomendacion,tablet
4656,1568,706,2022-02-28,13:00,369.0,1,album,movil
4657,609,1358,2022-08-29,17:00,25.0,0,recomendacion,tablet
4658,4832,1080,2022-08-10,08:00,\N,1,busqueda,movil
4659,3544,193,2024-12-06,22:00,314.0,1,playlist,movil
4660,4259,54,2023-01-25,21:00,398.0,1,playlist,smart_speaker
4661,756,341,2022-04-27,21:00,384.0,1,busqueda,movil
4662,4980,738,2023-04-16,14:00,126.0,1,album,movil
4663,2640,512,2024-12-04,17:00,149.0,1,radio,pc
4664,3148,355,2022-08-21,15:00,529.0,0,album,movil
4665,2819,980,2024-03-11,08:00,28.0,0,\N,movil
4666,101,1927,2022-05-11,17:00,126.0,0,recomendacion,movil
4667,3497,1079,2023-04-09,08:00,348.0,1,busqueda,movil
4668,2912,1972,2024-03-23,09:00,152.0,1,album,pc
4669,360,1913,2022-05-17,03:00,162.0,1,radio,pc
4670,1497,972,2024-06-27,12:00,178.0,1,busqueda,movil
4671,515,361,2024-12-07,15:00,99.0,0,playlist,movil
4672,4989,1679,2024-04-10,12:00,313.0,1,radio,tablet
4673,2735,1130,2023-05-31,00:00,191.0,1,radio,movil
4674,2315,1896,2024-12-13,20:00,342.0,1,album,pc
4675,1387,1786,2024-01-09,10:00,252.0,1,album,tablet
4676,1133,386,2023-07-16,01:00,303.0,1,recomendacion,movil
4677,4756,578,2022-05-30,07:00,199.0,1,busqueda,tablet
4678,1217,1718,2022-03-16,06:00,73.0,0,playlist,smart_speaker
4679,4829,115,2023-09-25,17:00,301.0,1,playlist,pc
4680,3956,1692,2022-09-06,14:00,89.0,0,playlist,smart_speaker
4681,1660,288,2022-12-25,22:00,158.0,1,playlist,smart_speaker
4682,3496,1816,2022-08-18,00:00,100.0,0,album,pc
4683,601,1542,2023-08-30,16:00,146.0,1,album,tablet
4684,4566,1572,2023-09-04,18:00,393.0,1,recomendacion,movil
4685,3189,904,2024-08-24,09:00,392.0,1,radio,movil
4686,3979,1727,2022-10-28,05:00,\N,1,recomendacion,tablet
4687,229,1463,2022-10-07,13:00,217.0,0,busqueda,tablet
4688,4366,1024,2024-03-16,09:00,87.0,0,radio,tablet
4689,2993,1051,2024-03-03,07:00,245.0,0,playlist,movil
4690,2997,591,2022-06-24,20:00,102.0,0,radio,movil
4691,3341,1625,2024-08-20,11:00,158.0,0,album,pc
4692,4395,227,2022-09-03,07:00,105.0,0,playlist,tablet
4693,1521,450,2023-02-20,13:00,84.0,0,playlist,movil
4694,32,1751,2023-08-21,23:00,267.0,1,radio,movil
4695,1092,590,2023-09-02,01:00,145.0,0,playlist,movil
4696,4956,990,2022-08-11,15:00,361.0,1,recomendacion,tablet
4697,2082,1141,2022-02-15,15:00,389.0,1,album,movil
4698,869,149,2024-09-30,14:00,185.0,1,radio,movil
4699,3816,1299,2023-10-21,17:00,62.0,0,radio,movil
4700,1957,384,2022-06-19,20:00,276.0,1,radio,tablet
4701,1399,398,2023-05-27,18:00,251.0,1,playlist,tablet
4702,652,1638,2024-07-23,15:00,314.0,1,playlist,tablet
4703,3445,794,2024-08-30,08:00,362.0,1,recomendacion,movil
4704,899,1185,2024-04-09,14:00,366.0,1,radio,pc
4705,3120,355,2024-06-16,14:00,379.0,1,busqueda,movil
4706,4471,356,2022-05-12,14:00,208.0,1,recomendacion,movil
4707,3647,441,2024-10-06,01:00,38.0,0,album,movil
4708,1152,175,2024-07-14,03:00,73.0,0,radio,movil
4709,3303,1546,2022-02-08,16:00,254.0,1,radio,tablet
4710,2071,1974,2024-08-30,07:00,202.0,1,busqueda,pc
4711,4257,849,2022-10-23,12:00,124.0,0,busqueda,movil
4712,4440,714,2022-01-20,12:00,67.0,0,radio,pc
4713,3093,1050,2022-08-05,06:00,137.0,0,playlist,pc
4714,4115,935,2023-07-08,09:00,373.0,1,busqueda,tablet
4715,4980,1527,2024-12-13,16:00,262.0,0,playlist,movil
4716,4882,1037,2022-10-25,17:00,387.0,1,recomendacion,movil
4717,4737,439,2022-06-07,16:00,308.0,1,busqueda,pc
4718,555,166,2022-11-22,06:00,44.0,0,radio,tablet
4719,4815,1500,2022-05-17,23:00,336.0,1,album,pc
4720,3093,1349,2024-09-08,13:00,58.0,0,recomendacion,pc
4721,3506,1466,2023-03-12,23:00,195.0,1,album,tablet
4722,2516,332,2024-05-13,19:00,371.0,1,radio,tablet
4723,713,537,2024-06-25,09:00,\N,0,album,smart_speaker
4724,2194,491,2024-09-21,16:00,195.0,1,radio,tablet
4725,3327,291,2022-05-29,17:00,134.0,0,busqueda,pc
4726,2520,1069,2024-09-11,15:00,236.0,1,radio,pc
4727,965,470,2023-05-29,23:00,339.0,1,radio,tablet
4728,364,1484,2024-03-16,21:00,371.0,1,radio,pc
4729,2733,241,2022-10-21,15:00,150.0,1,radio,smart_speaker
4730,427,156,2022-01-14,15:00,233.0,1,playlist,smart_speaker
4731,480,1811,2024-04-03,15:00,200.0,1,recomendacion,pc
4732,1672,1314,2024-01-17,17:00,307.0,1,album,pc
4733,1858,973,2024-05-30,08:00,333.0,1,busqueda,movil
4734,1515,1475,2023-03-06,07:00,320.0,1,radio,tablet
4735,1494,581,2023-07-16,21:00,202.0,0,recomendacion,tablet
4736,2752,1219,2023-02-24,22:00,76.0,0,recomendacion,movil
4737,446,1633,2024-09-16,20:00,379.0,1,radio,smart_speaker
4738,2690,772,2022-05-14,02:00,208.0,1,radio,pc
4739,869,764,2024-07-10,22:00,128.0,1,busqueda,movil
4740,186,1297,2022-09-26,11:00,246.0,1,playlist,movil
4741,3030,1834,2023-10-10,19:00,351.0,1,radio,pc
4742,3082,1283,2023-06-14,12:00,357.0,1,album,movil
4743,984,1168,2022-07-16,10:00,291.0,1,busqueda,tablet
4744,1602,821,2022-05-07,20:00,394.0,1,playlist,tablet
4745,3492,104,2022-06-02,18:00,385.0,1,album,pc
4746,2711,1862,2022-11-07,13:00,136.0,0,recomendacion,tablet
4747,1102,620,2022-11-18,12:00,267.0,1,playlist,movil
4748,533,1740,2024-08-07,19:00,247.0,1,playlist,pc
4749,4575,783,2024-03-08,11:00,265.0,1,album,tablet
4750,4773,456,2022-08-27,17:00,107.0,0,busqueda,movil
4751,739,350,2024-09-07,09:00,101.0,0,radio,tablet
4752,2054,547,2024-09-21,00:00,160.0,1,playlist,pc
4753,522,466,2024-03-03,15:00,36.0,0,recomendacion,movil
4754,3341,288,2022-04-18,15:00,69.0,0,busqueda,pc
4755,1508,957,2024-09-13,04:00,352.0,1,playlist,movil
4756,524,309,2022-06-20,18:00,256.0,1,busqueda,tablet
4757,1757,1288,2023-04-15,22:00,213.0,1,playlist,movil
4758,3396,826,2022-12-04,20:00,354.0,1,playlist,movil
4759,2675,803,2024-05-21,15:00,391.0,1,playlist,pc
4760,4220,1123,2022-01-08,17:00,327.0,1,playlist,pc
4761,1079,60,2022-06-07,18:00,383.0,1,radio,pc
4762,2747,757,2022-07-04,21:00,140.0,0,radio,movil
4763,747,1323,2024-07-02,17:00,227.0,1,busqueda,pc
4764,4272,1098,2024-01-03,07:00,157.0,1,radio,movil
4765,176,1652,2024-11-04,22:00,16.0,0,busqueda,movil
4766,227,687,2023-10-19,07:00,37.0,0,recomendacion,movil
4767,3150,567,2024-01-26,19:00,61.0,0,recomendacion,movil
4768,1372,428,2022-08-08,06:00,190.0,1,recomendacion,movil
4769,3403,867,2024-04-11,22:00,229.0,1,busqueda,movil
4770,4462,704,2024-01-23,11:00,154.0,0,recomendacion,pc
4771,1510,1755,2024-07-04,12:00,160.0,1,radio,movil
4772,2838,841,2022-03-19,19:00,357.0,1,busqueda,movil
4773,1197,1274,2023-01-30,21:00,159.0,1,recomendacion,pc
4774,3491,89,2022-06-30,18:00,220.0,0,album,movil
4775,3553,188,2023-10-31,18:00,396.0,1,playlist,smart_speaker
4776,60,417,2022-01-18,22:00,147.0,1,recomendacion,tablet
4777,1231,19,2022-10-31,06:00,299.0,1,recomendacion,smart_speaker
4778,4065,956,2024-03-02,01:00,177.0,0,playlist,movil
4779,2708,790,2024-01-12,11:00,219.0,1,recomendacion,movil
4780,2529,1831,2023-08-05,13:00,371.0,1,\N,movil
4781,2763,936,2022-05-09,18:00,267.0,1,playlist,movil
4782,4512,1892,2023-11-20,06:00,90.0,0,playlist,pc
4783,1763,1683,2024-01-04,13:00,337.0,1,radio,pc
4784,2787,1502,2022-10-02,17:00,191.0,1,busqueda,movil
4785,3835,1664,2023-05-24,01:00,387.0,1,album,movil
4786,3936,858,2023-07-20,13:00,367.0,1,recomendacion,movil
4787,3481,1924,2024-07-01,18:00,152.0,1,playlist,movil
4788,1279,1837,2022-05-16,00:00,197.0,1,radio,tablet
4789,4319,694,2022-12-17,07:00,396.0,1,radio,movil
4790,2116,416,2022-03-15,22:00,213.0,0,radio,movil
4791,433,478,2022-06-07,17:00,125.0,1,radio,movil
4792,4375,465,2022-03-25,11:00,249.0,1,busqueda,pc
4793,3996,583,2023-07-30,08:00,370.0,1,album,pc
4794,2762,428,2024-04-03,21:00,190.0,1,album,movil
4795,1680,770,2024-11-04,13:00,176.0,0,album,tablet
4796,656,1990,2023-05-31,23:00,200.0,1,busqueda,movil
4797,831,1331,2024-05-07,11:00,371.0,1,radio,movil
4798,1864,1704,2023-08-31,09:00,54.0,0,radio,movil
4799,2261,1048,2024-05-21,13:00,328.0,1,recomendacion,movil
4800,2778,833,2022-12-28,14:00,117.0,0,recomendacion,pc
4801,4762,1654,2023-05-23,02:00,193.0,1,album,pc
4802,595,188,2023-07-25,21:00,396.0,1,busqueda,pc
4803,4020,496,2023-01-29,12:00,387.0,1,busqueda,tablet
4804,854,701,2022-11-18,18:00,356.0,1,\N,movil
4805,4928,1814,2022-11-22,20:00,496.0,1,playlist,movil
4806,3039,746,2024-08-20,08:00,164.0,1,album,tablet
4807,4263,1922,2024-05-27,19:00,109.0,0,busqueda,movil
4808,79,1376,2022-07-25,07:00,192.0,0,radio,movil
4809,3814,1943,2023-09-10,10:00,19.0,0,busqueda,movil
4810,3389,427,2022-11-15,07:00,260.0,1,radio,movil
4811,897,317,2022-02-28,23:00,343.0,1,playlist,movil
4812,1572,1109,2023-09-07,10:00,89.0,0,busqueda,movil
4813,3907,1464,2022-04-27,10:00,317.0,1,radio,tablet
4814,2982,758,2023-05-30,08:00,182.0,1,radio,movil
4815,1502,1997,2022-06-01,22:00,209.0,1,busqueda,tablet
4816,2406,1381,2022-06-10,16:00,191.0,1,radio,movil
4817,1075,1306,2024-11-06,20:00,171.0,1,album,movil
4818,1356,1565,2024-12-02,06:00,138.0,1,radio,pc
4819,2208,1427,2024-06-07,19:00,212.0,1,playlist,tablet
4820,4441,1504,2023-04-07,17:00,213.0,1,album,tablet
4821,712,1092,2022-06-05,22:00,248.0,0,busqueda,tablet
4822,509,124,2023-06-15,19:00,200.0,1,album,movil
4823,1326,261,2022-07-04,23:00,225.0,1,busqueda,tablet
4824,3623,339,2023-01-16,09:00,151.0,1,busqueda,movil
4825,1817,1032,2022-03-12,21:00,187.0,1,radio,tablet
4826,4790,657,2024-05-19,16:00,278.0,1,album,movil
4827,3875,974,2023-10-16,08:00,255.0,1,album,pc
4828,518,779,2024-04-22,19:00,122.0,1,busqueda,movil
4829,2348,1487,2022-09-07,11:00,195.0,1,playlist,pc
4830,4123,1946,2023-10-24,12:00,392.0,1,recomendacion,pc
4831,4683,1208,2024-10-21,12:00,292.0,1,recomendacion,movil
4832,2194,967,2022-05-08,08:00,373.0,1,busqueda,tablet
4833,4546,685,2023-12-17,18:00,376.0,1,playlist,pc
4834,576,457,2022-09-11,18:00,216.0,0,album,movil
4835,672,1842,2022-10-24,18:00,231.0,1,radio,movil
4836,3707,860,2022-07-27,21:00,125.0,1,recomendacion,movil
4837,819,1310,2024-07-22,09:00,186.0,1,recomendacion,smart_speaker
4838,2036,448,2024-11-25,17:00,46.0,0,album,pc
4839,453,1850,2024-10-22,05:00,163.0,1,recomendacion,movil
4840,79,730,2024-09-08,03:00,159.0,1,busqueda,movil
4841,4556,1801,2023-05-19,20:00,177.0,1,radio,movil
4842,4253,1956,2024-04-17,13:00,143.0,1,album,movil
4843,3097,319,2023-05-24,23:00,185.0,1,album,movil
4844,3518,1174,2023-03-08,13:00,132.0,1,busqueda,movil
4845,4613,1854,2024-06-01,22:00,17.0,0,recomendacion,tablet
4846,3830,1847,2024-12-09,12:00,304.0,1,recomendacion,movil
4847,467,1780,2022-06-29,13:00,354.0,1,radio,pc
4848,1721,1889,2022-09-21,12:00,352.0,1,radio,movil
4849,1093,697,2024-05-05,06:00,193.0,0,playlist,movil
4850,2329,94,2022-01-26,21:00,247.0,1,recomendacion,movil
4851,1194,981,2024-11-14,07:00,336.0,1,busqueda,movil
4852,4055,1053,2023-04-04,21:00,139.0,0,radio,pc
4853,2878,477,2023-02-25,09:00,188.0,1,radio,movil
4854,100,1385,2024-06-18,14:00,201.0,1,album,movil
4855,3317,1920,2024-06-24,15:00,185.0,1,playlist,pc
4856,1004,1453,2023-02-20,13:00,74.0,0,busqueda,movil
4857,1583,690,2022-03-09,05:00,218.0,1,album,pc
4858,2227,1995,2023-02-08,17:00,128.0,0,recomendacion,pc
4859,3562,311,2023-03-27,12:00,134.0,1,album,movil
4860,600,556,2024-03-22,10:00,353.0,1,radio,movil
4861,2403,694,2024-06-20,22:00,396.0,1,playlist,pc
4862,3106,1056,2024-10-23,15:00,12.0,0,recomendacion,pc
4863,507,1201,2024-12-09,22:00,326.0,0,radio,movil
4864,4316,1568,2023-08-07,11:00,70.0,0,busqueda,movil
4865,1886,1231,2022-09-23,19:00,\N,0,busqueda,tablet
4866,2630,58,2023-10-21,06:00,108.0,0,recomendacion,movil
4867,3897,1780,2024-08-12,22:00,354.0,1,radio,movil
4868,1630,1969,2024-11-27,14:00,27.0,0,playlist,movil
4869,4104,1584,2023-11-25,20:00,240.0,1,playlist,pc
4870,1029,1047,2023-02-08,18:00,77.0,0,radio,movil
4871,1834,1966,2024-08-11,23:00,185.0,1,recomendacion,pc
4872,1977,804,2024-12-23,15:00,397.0,1,playlist,smart_speaker
4873,2594,14,2024-06-17,18:00,339.0,1,recomendacion,pc
4874,3808,1948,2023-08-25,17:00,326.0,1,recomendacion,movil
4875,3194,1380,2022-01-27,17:00,211.0,1,playlist,pc
4876,998,1815,2023-04-22,04:00,30.0,0,radio,movil
4877,3660,518,2023-02-15,19:00,122.0,1,radio,pc
4878,3093,608,2023-02-23,15:00,148.0,1,radio,pc
4879,3743,1741,2022-07-22,07:00,372.0,1,radio,movil
4880,2621,1956,2024-05-19,10:00,143.0,1,recomendacion,movil
4881,4911,134,2022-09-25,08:00,256.0,1,playlist,tablet
4882,2333,1957,2023-08-25,15:00,243.0,1,busqueda,pc
4883,1947,486,2024-05-02,20:00,146.0,0,album,movil
4884,1472,1190,2022-08-14,12:00,380.0,1,album,pc
4885,484,1514,2023-09-21,17:00,181.0,1,playlist,tablet
4886,1603,108,2024-01-03,23:00,277.0,1,album,pc
4887,1623,719,2022-03-12,16:00,353.0,1,playlist,smart_speaker
4888,280,1748,2024-01-21,21:00,212.0,1,album,movil
4889,18,1926,2022-11-14,13:00,23.0,0,album,pc
4890,3355,1612,2024-10-14,03:00,297.0,1,busqueda,movil
4891,2892,1324,2024-04-04,06:00,72.0,0,album,movil
4892,962,1403,2023-01-22,07:00,375.0,1,album,movil
4893,4921,379,2022-04-16,14:00,260.0,1,radio,movil
4894,654,179,2023-05-08,21:00,340.0,1,album,movil
4895,409,1043,2022-07-13,12:00,154.0,0,radio,movil
4896,4005,1118,2024-04-25,04:00,53.0,0,recomendacion,pc
4897,1796,565,2023-05-27,08:00,75.0,0,\N,movil
4898,699,1532,2023-02-25,16:00,152.0,1,playlist,movil
4899,916,1493,2024-03-06,08:00,124.0,1,radio,movil
4900,2774,897,2024-01-14,16:00,132.0,0,playlist,smart_speaker
4901,3348,448,2023-06-06,21:00,24.0,0,playlist,movil
4902,187,773,2023-08-05,07:00,206.0,1,busqueda,tablet
4903,3193,1963,2022-05-22,23:00,154.0,1,recomendacion,movil
4904,4692,522,2023-01-17,00:00,187.0,0,busqueda,movil
4905,3075,199,2023-06-04,11:00,167.0,0,busqueda,pc
4906,21,1280,2023-05-22,19:00,146.0,1,radio,movil
4907,1500,1281,2024-11-27,20:00,247.0,1,album,pc
4908,3601,1720,2024-02-19,23:00,122.0,1,busqueda,movil
4909,1201,726,2023-02-22,21:00,360.0,1,playlist,tablet
4910,2596,1026,2022-09-07,08:00,176.0,1,album,tablet
4911,2869,276,2022-09-05,13:00,236.0,1,album,movil
4912,4138,968,2022-01-03,21:00,426.0,1,radio,movil
4913,4283,1961,2022-07-07,21:00,369.0,1,playlist,movil
4914,1486,1817,2022-08-01,18:00,94.0,0,playlist,tablet
4915,38,871,2022-04-13,16:00,155.0,1,album,pc
4916,3428,1762,2024-03-09,13:00,250.0,0,playlist,pc
4917,1593,215,2023-02-01,11:00,332.0,1,\N,movil
4918,2490,1114,2023-03-17,17:00,163.0,1,busqueda,tablet
4919,3604,614,2022-03-02,15:00,134.0,0,radio,pc
4920,3359,598,2022-08-08,12:00,325.0,1,busqueda,pc
4921,2145,1596,2023-04-28,06:00,305.0,1,playlist,movil
4922,825,667,2024-12-29,22:00,314.0,0,playlist,movil
4923,1307,795,2023-02-08,18:00,246.0,1,recomendacion,pc
4924,160,1665,2022-11-03,13:00,387.0,1,playlist,pc
4925,2846,298,2022-08-17,20:00,325.0,1,recomendacion,movil
4926,4275,1680,2022-08-14,02:00,160.0,1,album,tablet
4927,3910,202,2023-01-10,11:00,314.0,1,recomendacion,pc
4928,1917,1259,2024-03-27,19:00,250.0,1,radio,movil
4929,4262,210,2024-07-01,19:00,109.0,0,busqueda,movil
4930,3745,496,2024-12-29,09:00,158.0,0,recomendacion,pc
4931,4498,727,2022-02-11,21:00,335.0,1,busqueda,smart_speaker
4932,4225,1800,2024-03-18,16:00,246.0,0,recomendacion,smart_speaker
4933,2702,1466,2024-08-28,03:00,195.0,1,album,tablet
4934,4040,82,2022-09-30,22:00,213.0,1,busqueda,movil
4935,1284,72,2024-02-06,14:00,235.0,0,busqueda,tablet
4936,4497,1660,2023-04-25,13:00,173.0,1,playlist,movil
4937,2568,1871,2024-06-04,11:00,135.0,0,album,movil
4938,3842,1002,2022-03-07,06:00,310.0,1,album,movil
4939,2067,1495,2023-07-05,22:00,140.0,1,album,pc
4940,883,307,2022-01-05,23:00,195.0,0,radio,movil
4941,3278,366,2023-02-01,21:00,264.0,1,\N,smart_speaker
4942,2282,931,2024-10-14,06:00,229.0,0,\N,movil
4943,3537,298,2022-01-28,13:00,325.0,1,busqueda,pc
4944,2845,1381,2022-09-30,12:00,95.0,0,radio,pc
4945,3341,1824,2023-11-25,22:00,165.0,1,album,pc
4946,2931,859,2022-01-16,01:00,97.0,0,album,movil
4947,2065,42,2022-04-10,17:00,310.0,1,album,pc
4948,1294,1816,2023-02-22,15:00,129.0,1,radio,movil
4949,1759,466,2024-01-11,16:00,356.0,1,album,movil
4950,4576,614,2023-08-09,08:00,189.0,1,album,movil
4951,4463,1208,2023-05-21,17:00,292.0,1,playlist,movil
4952,3988,1076,2022-03-17,13:00,98.0,0,playlist,movil
4953,4816,1659,2024-06-02,14:00,284.0,1,\N,movil
4954,2730,1928,2023-06-18,07:00,98.0,0,album,tablet
4955,1787,1553,2023-08-07,03:00,314.0,1,busqueda,movil
4956,54,516,2024-12-21,13:00,57.0,0,playlist,movil
4957,1910,1516,2024-08-02,08:00,367.0,1,busqueda,movil
4958,1151,388,2022-04-17,15:00,88.0,0,busqueda,movil
4959,4530,1499,2023-05-16,22:00,161.0,1,album,movil
4960,4271,997,2023-03-07,14:00,344.0,1,busqueda,movil
4961,4502,331,2024-12-09,03:00,396.0,1,recomendacion,pc
4962,2782,1165,2024-12-23,16:00,44.0,0,recomendacion,movil
4963,2739,137,2022-01-25,12:00,233.0,1,busqueda,movil
4964,1499,948,2024-04-06,10:00,197.0,1,album,movil
4965,313,570,2024-03-12,11:00,132.0,0,album,pc
4966,368,1984,2024-12-22,21:00,184.0,1,recomendacion,pc
4967,2389,1851,2022-08-11,16:00,143.0,1,album,smart_speaker
4968,3731,1001,2023-02-05,16:00,156.0,0,recomendacion,movil
4969,3674,1607,2022-02-08,22:00,352.0,1,playlist,movil
4970,3522,1764,2023-02-12,23:00,121.0,1,playlist,movil
4971,4873,1158,2022-07-20,18:00,128.0,1,radio,movil
4972,168,1033,2024-07-06,08:00,196.0,1,playlist,movil
4973,1361,1681,2023-04-13,23:00,172.0,0,recomendacion,movil
4974,4620,19,2023-08-02,04:00,299.0,1,playlist,movil
4975,4153,1041,2022-08-28,08:00,282.0,1,playlist,movil
4976,248,1804,2024-04-09,14:00,392.0,1,busqueda,tablet
4977,4766,660,2022-06-13,17:00,263.0,0,busqueda,tablet
4978,4567,698,2022-07-01,22:00,141.0,0,album,tablet
4979,4167,1354,2024-03-09,15:00,244.0,1,busqueda,movil
4980,2533,20,2023-02-13,18:00,198.0,1,busqueda,tablet
4981,1738,86,2023-01-10,21:00,198.0,1,playlist,movil
4982,4777,1847,2024-08-22,18:00,128.0,0,radio,tablet
4983,1839,1208,2024-01-03,04:00,292.0,1,album,tablet
4984,2462,1748,2024-03-06,14:00,212.0,1,album,movil
4985,1080,650,2023-04-07,15:00,161.0,0,radio,smart_speaker
4986,1494,985,2022-03-02,17:00,369.0,1,album,tablet
4987,1322,1497,2024-07-15,10:00,190.0,1,recomendacion,pc
4988,3833,226,2024-05-14,06:00,272.0,1,recomendacion,movil
4989,850,1611,2023-01-24,12:00,340.0,1,busqueda,movil
4990,2628,26,2022-11-11,10:00,295.0,1,recomendacion,tablet
4991,1458,147,2023-03-10,11:00,112.0,0,busqueda,movil
4992,3236,188,2024-08-27,16:00,396.0,1,playlist,movil
4993,4787,1166,2022-05-04,12:00,168.0,1,album,movil
4994,1405,334,2022-06-19,21:00,161.0,1,playlist,movil
4995,3820,625,2022-08-14,00:00,318.0,1,playlist,tablet
4996,1939,20,2024-04-11,13:00,198.0,1,playlist,movil
4997,3319,1620,2022-02-22,13:00,291.0,1,album,movil
4998,182,1315,2022-04-14,12:00,388.0,1,busqueda,movil
4999,79,536,2024-08-10,21:00,306.0,1,busqueda,movil
5000,398,155,2024-10-23,23:00,283.0,1,busqueda,tablet
5001,1942,289,2023-11-20,01:00,226.0,0,busqueda,movil
5002,532,1804,2024-06-25,12:00,392.0,1,recomendacion,movil
5003,3073,628,2023-09-02,09:00,191.0,1,playlist,pc
5004,4009,893,2022-10-03,01:00,286.0,1,album,movil
5005,3852,1823,2024-01-06,13:00,331.0,1,playlist,movil
5006,1409,937,2024-12-02,18:00,264.0,1,album,pc
5007,1428,1168,2023-05-29,15:00,353.0,1,album,tablet
