chart_id,cancion_id,semana,posicion,streams_semana,semanas_en_chart
3599,1058,2022-10-01,2,409121,23
3600,1545,2023-06-10,14,287091,52
3601,114,2022-03-12,8,1027519,4
3602,1788,2023-07-08,5,356915,24
3603,77,2023-07-08,49,469707,32
3604,223,2022-11-19,21,362749,22
3605,540,2022-01-15,21,796936,21
3606,483,2023-11-25,50,437997,25
3607,846,2022-08-13,17,368174,34
3608,635,2022-04-16,37,199085,25
3609,969,2022-09-03,5,1262612,17
3610,1423,2022-12-17,45,1044508,29
3611,2,2022-11-26,13,332371,35
3612,535,2023-01-07,40,588992,41
3613,1272,2022-10-29,14,404753,10
3614,389,2022-09-17,8,146903,49
3615,1314,2023-10-14,30,285825,38
3616,596,2022-02-12,29,1009402,16
3617,1178,2022-06-04,4,848354,27
3618,1919,2022-07-02,14,104066,21
3619,1401,2023-01-21,2,89154,8
3620,326,2023-06-24,20,1010422,35
3621,1309,2023-10-21,33,1197845,37
3622,670,2023-07-01,2,224235,50
3623,888,2023-02-11,48,264842,36
3624,1356,2022-04-16,37,254588,35
3625,668,2022-02-12,1,117891,36
3626,1497,2022-02-05,12,733266,39
3627,1341,2022-08-13,26,281085,52
3628,348,2022-02-19,35,954637,8
3629,1661,2023-02-04,23,1103999,42
3630,1612,2022-03-19,16,1269737,16
3631,1690,2022-12-10,46,901715,23
3632,930,2022-01-01,25,827737,36
3633,1353,2023-09-09,6,348453,32
3634,1180,2022-01-22,27,63658,26
3635,547,2023-07-29,37,109427,29
3636,1446,2023-03-11,2,428443,5
3637,1175,2022-01-15,45,273163,25
3638,619,2023-10-28,8,933285,29
3639,422,2022-07-23,38,464071,49
3640,957,2022-11-12,37,102032,50
3641,1383,2022-02-26,1,375552,21
3642,1762,2023-05-13,18,912882,44
3643,1814,2023-09-02,8,1044183,42
3644,1723,2022-06-04,21,140795,13
3645,1855,2022-06-04,29,102846,43
3646,35,2022-02-19,19,294687,44
3647,1381,2023-08-19,41,83880,13
3648,912,2023-12-09,7,697970,3
3649,1800,2022-07-16,30,346680,37
3650,455,2023-04-01,1,160462,35
3651,1923,2023-04-15,11,104053,15
3652,431,2022-08-13,41,1361065,50
3653,419,2022-05-21,15,72007,42
3654,1445,2023-04-15,9,101502,9
3655,1462,2023-11-04,6,183440,51
3656,1749,2022-10-22,21,99728,39
3657,1568,2023-06-03,20,566811,47
3658,465,2022-10-01,38,173090,21
3659,640,2022-11-26,5,376895,3
3660,1406,2023-03-11,9,1033925,20
3661,217,2023-06-17,24,920833,35
3662,1627,2022-10-29,26,129054,45
3663,481,2022-06-11,19,96458,23
3664,698,2022-03-12,33,595696,41
3665,1940,2022-12-17,10,168054,38
3666,273,2023-12-16,38,810375,34
3667,1141,2022-10-15,5,335012,2
3668,253,2022-03-05,26,133925,42
3669,9,2023-04-08,3,1879004,22
3670,1616,2022-08-27,4,78610,42
3671,896,2023-08-26,17,116362,33
3672,1330,2023-07-22,32,885755,6
3673,490,2023-09-30,9,351365,31
3674,164,2022-10-22,23,1440727,50
3675,1085,2023-10-21,41,109948,52
3676,318,2023-09-09,1,135384,44
3677,452,2023-02-04,23,50913,31
3678,296,2023-09-30,6,172385,38
3679,291,2022-08-06,19,585392,48
3680,1122,2022-10-08,9,692465,24
3681,237,2022-07-09,8,331006,40
3682,1153,2022-12-31,1,198770,32
3683,1063,2023-11-18,44,679971,52
3684,1510,2023-10-14,17,144739,10
3685,1330,2022-04-09,1,778542,32
3686,1619,2023-02-11,26,822269,15
3687,1219,2022-06-18,17,340869,22
3688,781,2022-05-28,36,157592,48
3689,1163,2023-03-25,47,546955,41
3690,1087,2022-01-29,16,1010209,37
3691,586,2022-10-15,31,426987,37
3692,1088,2023-01-07,10,359082,27
3693,319,2022-06-25,5,1986975,30
3694,44,2023-05-13,5,435473,29
3695,332,2023-02-04,37,67407,44
3696,753,2022-07-23,7,398627,1
3697,233,2022-06-25,40,344638,8
3698,1548,2023-04-15,28,222729,12
3699,576,2022-08-13,22,240889,5
3700,52,2022-02-05,32,1385560,17
3701,1723,2023-10-21,26,121702,9
3702,699,2023-01-28,35,772040,38
3703,1781,2023-10-21,1,1213539,27
3704,524,2023-03-04,27,200204,41
3705,739,2022-04-16,40,84575,19
3706,115,2023-10-21,21,233468,46
3707,944,2023-05-13,19,333593,8
3708,102,2022-03-12,1,1562315,44
3709,1610,2023-07-01,12,331182,22
3710,620,2023-01-14,12,98286,40
3711,554,2022-08-13,50,129432,28
3712,1039,2022-06-04,16,267498,36
3713,161,2023-04-08,29,151785,32
3714,1082,2022-01-29,7,81239,40
3715,162,2022-11-19,43,146343,3
3716,1893,2022-04-02,26,105740,43
3717,35,2023-11-04,16,163261,14
3718,1781,2022-08-27,1,2871011,29
3719,243,2023-02-25,37,344761,33
3720,1137,2023-04-22,50,587349,31
3721,1876,2023-04-29,15,140330,13
3722,1827,2023-12-16,50,996204,48
3723,860,2023-01-21,10,205240,10
3724,581,2022-12-03,9,2072506,41
3725,1712,2022-02-12,40,956107,25
3726,29,2023-07-29,45,1556657,33
3727,1315,2023-11-04,45,601765,32
3728,1862,2022-06-11,50,586606,51
3729,1600,2023-06-17,44,969731,21
3730,1266,2022-12-24,24,678268,46
3731,558,2022-01-01,42,515941,14
3732,913,2022-10-08,10,271792,23
3733,1739,2022-07-30,45,176071,39
3734,1079,2022-07-16,28,812191,41
3735,1447,2022-04-16,24,293920,43
3736,1406,2023-11-04,47,81579,3
3737,543,2022-04-23,8,376599,31
3738,773,2023-08-19,18,585758,50
3739,444,2022-01-29,30,61653,49
3740,1240,2022-10-15,11,660595,18
3741,1481,2022-03-19,11,177241,38
3742,549,2023-12-02,5,175744,4
3743,607,2023-07-01,34,463775,5
3744,90,2022-02-12,12,255712,28
3745,1810,2023-08-05,3,349449,20
3746,631,2023-05-20,14,409789,20
3747,1849,2022-03-19,4,1319300,43
3748,1862,2023-04-08,24,164644,17
3749,1075,2023-04-01,37,362097,41
3750,1849,2023-06-03,5,820859,3
3751,1711,2022-04-09,30,164811,44
3752,656,2023-06-10,1,92986,20
3753,339,2022-12-31,17,58962,15
3754,335,2023-06-17,30,104758,25
3755,1906,2023-07-08,49,210509,30
3756,1031,2023-12-02,17,313186,4
3757,1193,2023-12-16,17,500422,32
3758,678,2022-01-15,22,161628,50
3759,1589,2022-06-25,47,207147,40
3760,915,2022-07-16,25,650456,14
3761,816,2023-09-30,24,1248491,50
3762,1575,2023-02-11,23,122810,32
3763,361,2023-12-02,18,369817,2
3764,1601,2022-11-19,36,225075,28
3765,1453,2023-12-16,34,425356,35
3766,1233,2023-05-20,22,113423,4
3767,78,2022-11-12,7,208067,25
3768,1877,2022-06-04,16,666978,48
3769,1718,2023-05-20,23,905486,14
3770,498,2022-03-26,9,535961,49
3771,739,2022-09-17,4,1495316,16
3772,1741,2023-07-01,25,579071,35
3773,328,2023-08-26,17,736379,6
3774,1598,2022-04-16,1,271137,33
3775,1694,2023-09-02,7,143085,39
3776,1660,2022-03-19,38,586292,4
3777,423,2022-10-29,33,1307189,37
3778,1053,2023-04-08,14,2055949,17
3779,381,2022-09-24,2,348961,47
3780,947,2022-10-01,41,437945,18
3781,897,2023-04-08,12,236413,4
3782,1857,2023-04-08,1,608156,6
3783,761,2022-12-10,16,774554,40
3784,1903,2023-06-10,16,71034,21
3785,587,2022-04-23,14,987447,6
3786,1558,2023-03-04,1,410565,39
3787,552,2022-09-03,16,483411,51
3788,1377,2022-05-21,46,165478,52
3789,1157,2022-10-29,25,55176,25
3790,1889,2023-05-06,23,1570399,50
3791,1450,2023-09-16,3,1368332,16
3792,1266,2023-08-05,10,794363,46
3793,1069,2023-01-14,25,370844,25
3794,1986,2023-07-29,30,241085,50
3795,1560,2022-02-05,23,134847,36
3796,595,2023-07-29,8,92191,22
3797,1282,2022-07-23,14,355603,5
3798,1042,2022-08-27,8,835703,2
3799,1145,2023-03-18,44,697171,46
3800,33,2023-08-12,44,755158,22
3801,1916,2023-06-03,33,113150,29
3802,514,2023-10-14,2,1042972,52
3803,1364,2023-03-25,11,864749,32
3804,1053,2022-03-12,7,99406,21
3805,598,2023-01-21,38,270442,46
3806,1535,2023-09-16,8,285181,42
3807,727,2023-11-04,17,714223,28
3808,1180,2022-04-09,25,1034785,26
3809,114,2023-04-01,21,285582,15
3810,765,2022-09-10,7,120113,49
3811,1308,2023-01-07,30,93084,50
3812,1870,2023-07-01,38,559219,21
3813,906,2023-01-21,36,394555,14
3814,1469,2023-05-27,3,1211639,15
3815,586,2023-02-11,29,1584453,13
3816,1377,2023-06-03,35,1191673,18
3817,1364,2023-08-19,11,89323,45
3818,585,2022-10-29,31,217221,49
3819,1935,2022-03-05,10,186434,49
3820,1270,2023-08-19,2,85567,8
3821,837,2022-12-24,35,1302182,43
3822,1421,2022-01-08,20,1175879,22
3823,1555,2023-09-16,45,297777,10
3824,466,2023-11-04,45,1643566,28
3825,1612,2023-03-18,38,464306,7
3826,1428,2023-04-01,18,334608,20
3827,1497,2022-07-09,3,448865,27
3828,515,2023-02-25,14,324138,1
3829,1273,2023-01-14,1,222575,31
3830,1133,2023-03-04,17,149897,20
3831,1421,2023-02-25,31,358672,30
3832,1472,2023-06-03,11,428338,49
3833,349,2023-03-18,5,911924,31
3834,800,2023-10-07,17,370636,18
3835,102,2023-11-18,7,934251,3
3836,120,2023-07-08,32,1596696,22
3837,852,2023-06-24,5,689146,14
3838,1035,2023-02-25,9,113754,32
3839,944,2022-12-17,48,359266,31
3840,972,2023-02-18,22,1021441,3
3841,1336,2022-04-02,34,388284,50
3842,1423,2022-11-19,13,882284,48
3843,1606,2022-12-17,20,797819,18
3844,533,2023-08-26,14,137084,32
3845,1876,2022-03-19,15,249857,10
3846,1956,2023-02-11,22,771773,22
3847,499,2022-08-20,3,136687,43
3848,139,2022-07-09,10,324774,42
3849,1328,2023-01-07,4,123876,6
3850,408,2022-03-05,48,184400,38
3851,374,2023-09-23,8,218170,5
3852,1513,2022-05-28,21,427793,1
3853,262,2022-02-19,3,1264667,18
3854,968,2022-12-03,43,293520,6
3855,1852,2022-04-30,44,998445,35
3856,840,2022-11-12,46,644013,36
3857,1272,2022-06-18,21,808096,39
3858,1786,2022-05-07,46,768175,3
3859,250,2022-11-05,32,229852,5
3860,395,2023-12-16,17,184757,35
3861,67,2022-07-09,15,1948973,34
3862,1925,2022-03-26,5,719376,16
3863,179,2022-05-07,4,277678,32
3864,1819,2022-08-20,24,454146,17
3865,73,2022-05-07,2,797768,17
3866,1337,2022-05-28,34,78691,33
3867,975,2023-10-28,43,102143,21
3868,410,2023-11-04,19,62699,11
3869,1469,2022-11-19,17,139603,25
3870,1856,2022-10-01,27,113550,8
3871,1570,2022-02-19,8,360927,5
3872,1476,2023-08-12,20,219276,14
3873,111,2022-02-26,4,73330,33
3874,975,2022-08-27,50,348413,8
3875,666,2023-09-02,9,482058,46
3876,270,2022-10-29,30,281200,45
3877,633,2022-09-03,9,200788,31
3878,939,2023-03-25,14,297521,18
3879,662,2022-12-10,12,416878,31
3880,700,2022-10-29,11,336375,27
3881,1112,2022-08-20,1,98958,45
3882,878,2022-04-16,7,355174,32
3883,1376,2022-02-19,34,687078,48
3884,1540,2022-01-08,19,907391,13
3885,372,2023-11-04,11,339497,6
3886,1057,2022-07-16,2,2591050,33
3887,1816,2022-06-25,6,975303,32
3888,1618,2022-03-26,24,171281,48
3889,786,2023-04-22,28,355111,24
3890,611,2022-01-01,26,225107,24
3891,1539,2023-09-16,24,449520,18
3892,598,2023-11-18,8,176878,49
3893,320,2023-10-14,12,67932,50
3894,1710,2023-08-19,14,1223696,15
3895,94,2023-07-01,11,416735,16
3896,348,2022-12-10,36,1282329,42
3897,1287,2022-10-08,7,112867,35
3898,894,2022-10-29,5,132132,47
3899,673,2023-03-11,35,178404,16
3900,1271,2022-10-15,3,355432,16
3901,299,2022-11-05,24,1110140,3
3902,357,2023-08-05,14,575499,17
3903,730,2023-05-20,39,78287,41
3904,207,2023-05-20,34,311445,8
3905,1925,2022-07-09,16,692328,7
3906,54,2022-01-22,48,244589,50
3907,1360,2022-04-16,15,389189,44
3908,235,2022-11-19,35,671410,25
3909,98,2022-12-31,31,1725990,17
3910,98,2022-05-28,6,252642,32
3911,1149,2023-12-16,2,732026,17
3912,177,2022-10-01,8,737980,28
3913,1802,2023-11-11,45,441210,30
3914,677,2023-01-28,14,889299,32
3915,1707,2023-06-03,8,434060,34
3916,354,2023-11-18,2,540413,22
3917,871,2023-08-19,31,957684,48
3918,518,2022-06-11,43,373385,52
3919,1175,2023-08-12,6,375001,5
3920,1687,2022-08-27,4,497067,13
3921,888,2023-01-28,50,865316,11
3922,549,2022-07-23,3,118016,21
3923,1783,2022-12-17,2,787490,26
3924,1787,2023-08-12,45,224607,3
3925,999,2023-01-28,25,86841,47
3926,1167,2022-12-03,4,835530,40
3927,1013,2022-10-22,41,128410,37
3928,982,2022-11-26,42,169930,45
3929,1636,2022-12-03,26,662373,15
3930,290,2022-04-09,38,465656,22
3931,896,2022-03-26,33,1315975,20
3932,837,2023-09-30,33,1593206,11
3933,152,2022-10-22,3,238410,44
3934,1393,2023-03-11,22,245927,3
3935,123,2023-12-09,1,167697,41
3936,369,2022-10-01,9,414507,43
3937,1212,2023-05-27,38,287397,35
3938,705,2023-08-12,2,57380,3
3939,352,2023-12-23,50,301226,19
3940,567,2023-02-25,11,81843,15
3941,1973,2023-08-05,16,852334,32
3942,1273,2022-12-17,15,1371785,46
3943,443,2023-01-14,47,225363,11
3944,1921,2022-10-22,48,575931,21
3945,1986,2022-09-10,18,96343,19
3946,1049,2023-07-29,29,275904,28
3947,344,2023-08-26,34,478908,50
3948,1014,2023-06-10,2,105003,16
3949,699,2022-11-05,31,286716,4
3950,1955,2023-08-12,20,1603233,36
3951,457,2022-08-13,16,140810,40
3952,1111,2022-01-01,28,534094,27
3953,1150,2022-08-13,24,945923,9
3954,1957,2023-10-28,15,787389,30
3955,1433,2022-04-09,9,787851,39
3956,875,2023-12-02,7,80471,46
3957,1091,2023-11-04,22,1867229,24
3958,1740,2023-03-04,1,699406,4
3959,593,2023-03-25,26,1593276,34
3960,445,2022-06-04,28,1987816,22
3961,267,2023-04-08,37,270807,6
3962,242,2023-12-23,40,441954,5
3963,755,2023-07-01,17,703677,1
3964,521,2023-01-07,14,995515,5
3965,1087,2022-09-10,16,1819324,33
3966,1777,2022-02-12,39,1883676,52
3967,976,2023-11-25,41,248565,48
3968,1095,2023-06-17,25,620464,34
3969,442,2022-07-09,4,129458,12
3970,1578,2023-07-22,48,881747,41
3971,1379,2022-09-10,13,136879,37
3972,133,2023-06-24,8,1156739,26
3973,113,2023-07-29,14,1984001,39
3974,840,2023-05-06,9,95152,15
3975,1235,2022-08-27,18,409087,18
3976,113,2022-02-05,15,203759,38
3977,185,2022-07-09,16,367471,27
3978,1060,2022-07-16,6,223910,3
3979,1529,2023-09-23,5,83950,50
3980,137,2023-11-25,41,300544,49
3981,1598,2022-06-18,13,164436,51
3982,1975,2022-03-05,15,448465,4
3983,1962,2022-03-12,20,620587,33
3984,1514,2023-04-08,11,309855,11
3985,581,2023-12-23,43,163851,33
3986,239,2022-06-11,21,156414,37
3987,108,2023-05-13,31,51194,39
3988,335,2022-08-13,38,655977,17
3989,1130,2022-08-06,26,195929,21
3990,540,2023-01-21,19,1815763,11
3991,224,2022-01-01,50,737295,13
3992,1306,2023-07-01,27,225047,25
3993,1198,2023-01-28,31,136549,5
3994,1184,2023-06-10,28,539540,32
3995,301,2022-01-08,13,1049604,11
3996,68,2022-05-28,41,488923,10
3997,563,2023-07-01,36,55517,40
3998,1801,2023-02-11,6,821583,11
3999,1936,2023-06-03,17,1715222,36
4000,376,2022-12-10,32,74317,46
4001,1683,2022-10-15,10,878082,21
4002,639,2023-04-29,35,684691,28
4003,47,2022-02-19,21,303330,13
4004,353,2023-04-22,33,552658,4
4005,532,2022-01-15,40,136466,25
4006,800,2023-02-04,6,686652,35
4007,961,2022-01-22,45,485230,50
4008,904,2022-05-21,3,95281,49
4009,556,2022-09-17,34,1063381,13
4010,596,2022-02-19,27,118690,9
4011,972,2022-03-19,3,338396,1
4012,1240,2022-09-24,16,120305,36
4013,1867,2022-08-27,37,569401,19
4014,1770,2022-04-02,33,719429,6
4015,73,2023-10-28,34,1520929,42
4016,314,2022-11-19,9,195580,36
4017,965,2022-03-26,15,278087,38
4018,995,2022-08-20,20,294465,22
4019,588,2022-07-09,39,101016,27
4020,1741,2022-06-04,30,874887,46
4021,177,2023-05-13,24,93165,35
4022,1731,2022-01-29,29,256656,11
4023,1130,2023-10-28,16,155597,41
4024,470,2023-03-11,38,595887,32
4025,1150,2023-11-04,8,1229948,35
4026,1080,2023-03-11,8,736165,49
4027,182,2023-02-18,2,794758,5
4028,175,2022-10-15,27,90877,19
4029,824,2023-05-20,50,721542,7
4030,1666,2023-01-14,44,82285,14
4031,735,2022-02-19,3,381024,31
4032,1340,2022-03-05,25,638737,49
4033,1316,2022-09-03,37,197007,21
4034,1462,2023-09-02,45,623746,52
4035,74,2022-08-13,32,1112348,43
4036,1508,2022-01-15,14,1101725,19
4037,969,2023-05-06,22,156660,3
4038,73,2022-02-26,37,210457,22
4039,667,2022-01-01,9,598363,35
4040,867,2022-10-22,23,970418,7
4041,1761,2022-11-19,12,353685,14
4042,783,2023-08-12,10,1326806,20
4043,469,2022-03-26,8,477379,41
4044,1860,2022-10-22,30,201870,39
4045,815,2023-06-17,32,60083,25
4046,843,2023-07-22,50,873462,34
4047,165,2022-09-03,10,98698,24
4048,1240,2022-03-19,5,90845,26
4049,1895,2023-04-08,43,800590,36
4050,914,2023-10-28,41,66080,16
4051,1615,2022-01-29,31,974991,51
4052,134,2022-11-05,3,506553,33
4053,122,2022-05-28,34,556050,13
4054,41,2022-03-19,40,1440722,11
4055,33,2022-11-19,37,1057544,23
4056,1909,2022-04-16,32,89519,30
4057,1480,2023-09-09,2,1008612,29
4058,298,2022-01-08,14,600024,19
4059,372,2022-01-01,7,240464,46
4060,1739,2022-04-23,15,1009889,41
4061,277,2023-05-06,41,61787,17
4062,1592,2023-08-05,25,958673,22
4063,1702,2022-12-03,4,534043,42
4064,1853,2022-10-01,28,201342,8
4065,1345,2022-01-08,30,52987,49
4066,394,2023-11-18,17,418366,29
4067,1963,2022-09-24,17,324312,28
4068,1048,2022-08-20,9,1042239,24
4069,1034,2022-08-06,15,825385,24
4070,1137,2022-12-10,4,495382,42
4071,179,2022-01-08,6,131759,49
4072,653,2023-07-15,50,697539,4
4073,539,2022-04-30,21,500236,20
4074,985,2022-04-23,29,61400,45
4075,1486,2023-09-16,10,767337,49
4076,1082,2022-01-29,19,941064,43
4077,1225,2023-01-07,22,794704,50
4078,1238,2022-04-30,17,146992,4
4079,744,2022-04-23,3,399080,50
4080,890,2023-12-16,34,424627,18
4081,1089,2023-04-08,30,1411742,23
4082,112,2022-11-12,1,1349175,5
4083,118,2023-07-29,35,82151,48
4084,1102,2022-08-27,12,3613711,32
4085,1737,2022-12-17,46,822504,16
4086,1417,2023-12-09,48,285427,23
4087,898,2022-04-23,47,729889,10
4088,1591,2023-11-25,22,286323,30
4089,258,2023-09-02,17,1426622,18
4090,1539,2022-03-05,31,287498,47
4091,933,2023-10-28,49,776427,16
4092,1335,2023-04-22,30,134371,26
4093,1216,2022-03-26,44,1006345,18
4094,1979,2023-10-21,41,534376,44
4095,343,2022-06-04,6,874090,11
4096,1518,2022-07-16,44,320607,27
4097,1304,2023-01-28,25,262564,40
4098,1565,2022-05-14,43,430308,12
4099,1257,2022-04-16,1,295665,15
4100,1305,2023-04-08,17,410925,44
4101,214,2023-01-07,47,331626,6
4102,1656,2022-09-17,4,159478,37
4103,130,2022-06-11,2,1928128,38
4104,562,2022-03-12,5,58108,43
4105,1473,2023-04-22,50,1349468,47
4106,1163,2022-09-10,29,928371,29
4107,243,2022-10-08,19,323143,46
4108,172,2023-04-22,6,244375,36
4109,1743,2023-07-08,13,139974,51
4110,648,2023-02-04,31,121392,9
4111,205,2023-04-22,45,450275,11
4112,896,2022-09-03,41,105704,25
4113,329,2023-08-19,27,373581,29
4114,994,2023-09-09,23,892917,32
4115,983,2022-04-30,3,757384,52
4116,681,2022-12-10,34,121076,42
4117,238,2023-01-14,45,1673072,32
4118,1114,2022-03-12,18,218555,36
4119,152,2023-01-28,28,661561,49
4120,284,2023-03-18,33,228692,10
4121,26,2022-05-07,21,530416,23
4122,989,2022-02-19,46,474887,15
4123,337,2023-08-12,32,148199,47
4124,1378,2022-12-24,13,578580,30
4125,488,2022-08-06,1,247267,6
4126,1847,2022-11-26,33,522281,12
4127,1421,2023-07-29,26,439763,31
4128,1979,2023-08-26,22,974649,1
4129,437,2023-03-11,13,170139,25
4130,581,2023-07-01,40,132090,16
4131,681,2022-03-26,14,1015159,31
4132,1371,2023-01-14,45,343984,27
4133,1795,2022-05-21,1,811270,36
4134,1611,2022-10-22,46,1654124,3
4135,1907,2022-03-12,20,442990,29
4136,1718,2023-09-16,12,228823,26
4137,656,2023-04-22,20,840496,9
4138,1414,2023-09-02,5,1386414,46
4139,587,2022-12-31,5,190617,8
4140,1904,2022-11-19,10,632928,29
4141,1048,2022-09-10,3,808393,35
4142,1377,2022-02-19,50,63460,19
4143,863,2023-04-01,41,498572,9
4144,1914,2023-04-29,40,551422,15
4145,1768,2022-06-04,32,556044,39
4146,110,2022-08-27,48,93927,24
4147,1242,2023-09-23,41,60963,1
4148,1638,2023-07-22,35,223853,14
4149,18,2023-07-29,44,271453,43
4150,1704,2023-07-22,42,128106,9
4151,958,2022-05-14,7,406253,3
4152,910,2022-11-05,24,179091,44
4153,1715,2022-08-20,6,255891,44
4154,593,2022-09-17,27,223237,11
4155,1581,2022-12-17,20,789273,51
4156,1806,2023-09-09,24,1098091,37
4157,1564,2022-02-12,18,227247,40
4158,1997,2022-07-09,16,286322,15
4159,33,2023-06-10,14,894438,21
4160,1029,2022-12-10,28,761685,10
4161,785,2022-07-16,1,666861,2
4162,853,2022-04-16,21,665256,16
4163,256,2022-01-01,17,226326,33
4164,1041,2022-12-17,45,1428585,18
4165,1478,2023-03-25,11,878249,23
4166,844,2023-01-07,9,169085,31
4167,1983,2022-08-13,40,592578,37
4168,792,2022-11-26,16,134146,25
4169,1885,2023-07-08,9,480943,47
4170,937,2023-02-18,32,220610,28
4171,609,2023-08-26,1,105603,7
4172,1382,2022-12-31,13,512130,12
4173,110,2023-08-26,1,1128366,43
4174,167,2022-05-14,9,125824,52
4175,1046,2022-01-29,46,1196636,9
4176,1256,2022-03-05,25,118376,50
4177,400,2022-06-25,9,727160,12
4178,1509,2022-08-06,2,2332888,8
4179,338,2022-09-10,8,99181,23
4180,1315,2022-05-07,31,169554,44
4181,1748,2023-07-08,22,361396,15
4182,856,2022-04-23,46,718936,38
4183,205,2022-02-26,8,1190940,13
4184,1565,2023-03-04,14,703020,38
4185,1437,2023-12-02,21,787499,38
4186,1683,2022-07-02,18,350864,38
4187,1990,2023-09-16,31,269885,4
4188,787,2023-02-11,16,404398,8
4189,1102,2023-07-01,32,574234,39
4190,1062,2022-12-24,33,398921,29
4191,1184,2023-10-21,5,831107,34
4192,425,2023-10-28,16,135438,33
4193,793,2022-09-24,6,302246,25
4194,841,2022-10-15,34,84412,40
4195,1298,2022-09-03,24,606514,50
4196,868,2022-06-18,35,757412,28
4197,285,2022-01-01,27,600385,26
4198,436,2022-05-21,30,1602273,1
4199,289,2022-04-30,10,1395176,32
4200,644,2022-01-22,2,207640,12
4201,729,2023-02-04,20,189310,31
4202,1534,2023-11-25,40,62824,7
4203,412,2022-02-05,34,399148,25
4204,1962,2023-06-24,5,1037072,46
4205,1980,2023-03-04,9,135694,52
4206,1441,2022-07-23,29,499938,37
4207,99,2023-03-18,34,687136,7
4208,574,2023-11-25,27,279185,12
4209,604,2022-04-23,28,656918,12
4210,1905,2023-01-07,3,957974,9
4211,1482,2023-02-25,33,55282,47
4212,1515,2023-04-22,10,714443,4
4213,1796,2023-07-22,31,507944,52
4214,959,2023-04-08,45,981636,6
4215,113,2022-11-05,4,124601,4
4216,1729,2022-12-17,15,872792,20
4217,904,2023-02-11,2,126098,12
4218,453,2023-06-17,42,489596,31
4219,526,2023-07-29,5,207961,43
4220,1106,2022-10-22,8,187223,20
4221,86,2022-06-04,9,395315,19
4222,553,2022-06-11,7,758026,32
4223,1439,2023-08-05,25,568132,21
4224,853,2023-09-02,23,2285415,21
4225,323,2023-09-23,37,113383,37
4226,1886,2022-01-22,18,689634,50
4227,1423,2023-02-18,5,78534,20
4228,535,2023-06-24,25,271157,26
4229,374,2023-10-14,6,260417,39
4230,748,2022-10-01,2,198000,20
4231,1499,2023-02-18,17,430073,7
4232,1129,2023-10-21,41,189614,35
4233,1143,2023-05-06,7,279094,7
4234,82,2022-07-09,9,1031258,8
4235,827,2023-09-30,31,245571,1
4236,1785,2022-09-10,15,2182899,8
4237,291,2023-08-05,47,211511,26
4238,1830,2022-11-05,7,1216542,24
4239,1031,2023-04-08,29,332179,33
4240,307,2023-09-23,48,1240426,31
4241,1246,2022-03-05,11,328254,22
4242,1397,2023-08-19,14,785622,48
4243,1682,2023-04-08,42,305410,12
4244,1235,2022-11-12,16,534982,50
4245,1957,2023-05-20,12,76430,14
4246,1084,2022-09-17,3,506897,22
4247,1807,2023-03-25,17,239861,46
4248,996,2023-10-07,23,2847994,48
4249,833,2022-12-17,42,882005,7
4250,28,2023-07-29,9,91459,23
4251,288,2022-10-15,47,160491,44
4252,1685,2023-12-09,37,528652,37
4253,1951,2022-09-17,14,228643,48
4254,1912,2023-11-11,2,169702,24
4255,101,2023-09-02,33,269791,50
4256,401,2022-05-21,24,106140,49
4257,1462,2023-07-29,45,454248,22
4258,839,2022-04-02,21,216344,1
4259,592,2022-04-23,3,1058740,24
4260,1316,2022-03-05,9,66650,43
4261,1417,2022-01-08,43,266116,52
4262,1729,2022-03-19,19,448810,14
4263,1810,2023-05-20,3,184046,50
4264,880,2023-06-24,23,79531,10
4265,772,2022-01-22,1,87607,51
4266,1992,2023-01-07,16,136774,44
4267,58,2022-09-10,43,208652,9
4268,1975,2022-01-29,12,661636,10
4269,1709,2022-02-19,25,371840,22
4270,752,2023-07-15,27,66739,28
4271,626,2023-01-14,45,134228,8
4272,364,2022-07-23,8,279373,51
4273,1559,2022-09-24,2,322168,46
4274,1246,2023-07-01,17,82613,46
4275,819,2022-03-26,4,114518,6
4276,530,2023-04-22,10,202035,26
4277,319,2023-04-01,11,955944,51
4278,1505,2022-10-15,38,167354,3
4279,404,2023-07-01,13,178605,38
4280,1734,2023-06-24,16,391128,1
4281,1506,2023-04-15,24,1160362,45
4282,1348,2022-11-12,29,425586,13
4283,454,2022-03-05,26,91342,15
4284,76,2022-10-15,38,153167,2
4285,456,2023-06-03,33,1018279,1
4286,1096,2022-03-05,17,1096802,48
4287,362,2023-01-14,26,843479,13
4288,647,2023-04-15,15,440262,45
4289,529,2022-05-14,20,339151,11
4290,1655,2023-08-26,25,206139,20
4291,576,2022-02-12,10,446808,42
4292,1374,2022-07-30,15,624143,40
4293,1270,2022-12-10,15,507214,21
4294,1658,2023-10-14,48,177805,27
4295,1236,2023-10-14,18,1217061,49
4296,1276,2022-10-29,21,297503,7
4297,356,2023-01-14,20,1130944,4
4298,696,2022-01-15,19,303291,1
4299,1529,2022-01-01,27,69606,45
4300,1185,2022-12-31,4,719617,8
4301,1174,2022-03-12,20,1313735,24
4302,885,2023-09-02,37,197024,49
4303,1962,2022-12-31,14,440970,12
4304,996,2023-01-21,12,874137,36
4305,740,2022-12-03,38,243629,16
4306,649,2022-01-22,2,218558,18
4307,1587,2023-04-29,33,314719,2
4308,996,2022-04-30,8,449892,7
4309,661,2023-10-14,3,452076,15
