usuario_id,edad,sexo,ciudad,tipo_suscripcion,fecha_registro,dispositivo_principal,horas_escucha_mensual
1529,13,F,Getafe,premium,2023-08-24,tablet,52
1530,35,M,Valencia,premium,2020-01-22,smart_speaker,54
1531,40,M,Girona,premium,2020-03-14,movil,49
1532,33,F,Salamanca,free,2021-05-14,movil,22
1533,36,M,Badajoz,free,2022-07-21,tablet,0
1534,17,M,Orense,free,2023-03-27,movil,43
1535,13,M,Barcelona,premium,2022-03-24,pc,42
1536,42,F,Girona,premium,2021-04-03,pc,43
1537,23,No_especificado,Madrid,free,2022-03-12,pc,21
1538,23,F,Lugo,free,2021-07-19,movil,20
1539,19,F,Alicante,premium,2023-10-19,tablet,67
1540,45,F,Jerez,premium,2019-10-06,tablet,42
1541,13,F,Granada,estudiante,2019-02-13,movil,36
1542,25,No_especificado,Alicante,premium,2023-06-04,movil,55
1543,15,F,Valencia,free,2020-02-20,movil,8
1544,34,No_especificado,Orense,premium,2019-05-14,movil,63
1545,20,F,Léida,premium,2022-08-28,movil,18
1546,67,M,Toledo,premium,2020-03-15,smart_speaker,60
1547,24,F,Madrid,premium,2023-08-26,pc,62
1548,26,M,Madrid,premium,2022-06-29,movil,62
1549,29,F,Granada,familiar,2021-11-15,tablet,62
1550,26,M,Murcia,premium,2022-01-21,tablet,16
1551,51,F,Palma,free,2019-03-22,movil,5
1552,13,M,Toledo,estudiante,2019-06-24,movil,44
1553,16,F,Léida,premium,2021-08-03,pc,43
1554,36,F,Zaragoza,free,2019-02-10,movil,34
1555,37,No_especificado,Gijón,free,2019-07-24,pc,15
1556,28,F,Almería,premium,2023-09-17,movil,53
1557,13,No_especificado,Jaén,premium,2023-01-03,movil,56
1558,13,No_especificado,Valladolid,premium,2019-10-23,movil,85
1559,23,F,Barcelona,premium,2022-04-17,movil,41
1560,18,M,Alcalá de Henares,premium,2020-06-07,pc,32
1561,55,M,Murcia,familiar,2019-12-30,pc,88
1562,13,F,Valladolid,premium,2020-01-15,smart_speaker,75
1563,42,No_especificado,Salamanca,free,2019-12-20,movil,15
1564,31,No_especificado,Sevilla,premium,2019-03-14,movil,44
1565,51,F,Bilbao,free,2022-11-09,movil,8
1566,29,M,Valladolid,premium,2022-01-23,movil,36
1567,13,M,Sevilla,premium,2019-11-07,pc,88
1568,13,F,Almería,premium,2021-03-11,movil,49
1569,13,M,Zaragoza,estudiante,2022-03-15,movil,40
1570,33,No_especificado,Barcelona,premium,2019-01-21,movil,28
1571,35,F,Barcelona,premium,2019-05-03,movil,39
1572,41,F,Madrid,free,2019-02-23,movil,40
1573,20,F,Málaga,premium,2020-01-24,movil,46
1574,30,F,Palma,premium,2019-11-25,movil,57
1575,28,F,Valencia,free,2023-03-03,movil,22
1576,25,No_especificado,Alcalá de Henares,premium,2021-10-12,tablet,47
1577,43,F,Burgos,free,2023-11-18,movil,29
1578,36,No_especificado,Getafe,familiar,2023-06-11,pc,81
1579,26,No_especificado,Palma,free,2022-01-25,movil,24
1580,14,F,Madrid,estudiante,2021-07-20,smart_speaker,81
1581,13,M,Valladolid,free,2023-08-17,movil,18
1582,41,M,Murcia,free,2021-01-08,movil,0
1583,32,M,Valladolid,free,2020-12-02,pc,9
1584,23,F,Málaga,free,2019-10-18,tablet,34
1585,30,No_especificado,Barcelona,familiar,2022-04-09,tablet,0
1586,16,F,Jaén,free,2023-12-15,pc,34
1587,33,M,Murcia,premium,2021-05-11,pc,79
1588,48,M,Toledo,premium,2019-09-25,movil,38
1589,58,F,Tarragona,premium,2023-01-14,movil,45
1590,16,No_especificado,Córdoba,premium,2020-07-07,smart_speaker,32
1591,13,F,Castellón,estudiante,2019-08-18,tablet,90
1592,47,M,Alicante,premium,2020-10-16,movil,24
1593,25,M,Palma,familiar,2023-07-08,movil,62
1594,16,No_especificado,Oviedo,premium,2023-02-09,tablet,9
1595,25,F,Badajoz,premium,2021-09-07,movil,38
1596,23,No_especificado,Getafe,premium,2019-09-17,pc,49
1597,45,M,Madrid,free,2021-10-21,movil,15
1598,30,F,Barcelona,premium,2021-11-12,movil,59
1599,34,No_especificado,Málaga,premium,2022-03-02,movil,32
1600,29,F,Córdoba,free,2019-06-25,movil,28
1601,14,F,Orense,premium,2023-08-15,movil,70
1602,45,M,Vigo,premium,2022-05-30,tablet,30
1603,30,M,Burgos,familiar,2020-04-16,pc,79
1604,21,F,Gijón,free,2021-07-08,movil,27
1605,29,M,Alicante,familiar,2020-04-03,movil,15
1606,33,F,Gijón,premium,2021-06-03,movil,22
1607,39,M,Palma,premium,2019-05-16,pc,31
1608,26,No_especificado,Girona,familiar,2022-11-06,movil,101
1609,33,M,Castellón,familiar,2020-11-04,movil,27
1610,15,M,Madrid,free,2019-05-05,movil,11
1611,32,F,Almería,free,2023-06-13,movil,25
1612,17,F,Jerez,free,2020-05-05,pc,2
1613,31,M,Orense,premium,2021-12-03,pc,41
1614,53,M,Alicante,premium,2020-05-31,pc,45
1615,49,M,Málaga,free,2021-02-26,pc,2
1616,13,M,Almería,premium,2019-10-12,pc,22
1617,42,F,Jerez,premium,2023-02-24,movil,80
1618,18,M,Santander,premium,2020-09-06,movil,35
1619,13,M,Huelva,premium,2021-09-10,tablet,8
1620,36,M,Sevilla,familiar,2019-02-17,movil,66
1621,28,No_especificado,Lugo,familiar,2020-07-21,tablet,17
1622,47,M,Bilbao,premium,2023-01-20,movil,34
1623,34,M,Bilbao,premium,2021-12-07,smart_speaker,15
1624,25,No_especificado,Cádiz,familiar,2022-11-22,movil,68
1625,31,No_especificado,Tarragona,premium,2019-11-04,movil,48
1626,33,F,Madrid,familiar,2019-05-21,movil,26
1627,30,M,Gijón,premium,2021-04-25,movil,47
1628,30,F,Badajoz,premium,2020-08-03,movil,46
1629,13,F,Huelva,premium,2021-06-23,pc,18
1630,13,M,Córdoba,free,2020-06-30,movil,32
1631,37,M,Málaga,familiar,2022-11-11,pc,85
1632,31,No_especificado,Toledo,premium,2021-11-17,tablet,2
1633,15,F,Madrid,premium,2019-11-02,tablet,48
1634,29,M,Orense,familiar,2020-12-10,movil,53
1635,32,F,Burgos,premium,2019-10-06,movil,45
1636,29,F,Granada,premium,2021-04-22,pc,32
1637,39,M,Castellón,premium,2021-07-19,smart_speaker,36
1638,13,M,Bilbao,free,2023-04-30,movil,8
1639,23,No_especificado,Santander,premium,2019-08-08,movil,64
1640,27,M,Murcia,premium,2023-05-30,pc,41
1641,13,No_especificado,Barcelona,premium,2020-08-10,movil,60
1642,20,M,Valencia,premium,2019-05-05,tablet,42
1643,45,M,Badajoz,premium,2021-05-23,movil,55
1644,13,M,Almería,premium,2021-12-05,movil,9
1645,27,M,Murcia,free,2020-02-15,movil,1
1646,35,No_especificado,Huelva,familiar,2019-05-21,movil,61
1647,29,No_especificado,Badajoz,premium,2021-12-26,movil,30
1648,48,No_especificado,Huelva,premium,2021-06-10,movil,101
1649,24,No_especificado,Badajoz,premium,2020-10-01,movil,52
1650,29,F,Murcia,premium,2019-10-23,movil,39
1651,18,M,Tarragona,estudiante,2021-02-23,movil,22
1652,14,No_especificado,Málaga,estudiante,2020-11-12,movil,60
1653,21,No_especificado,Salamanca,free,2023-02-07,movil,0
1654,33,F,Almería,premium,2020-12-17,tablet,44
1655,44,F,Getafe,premium,2021-12-31,movil,52
1656,13,M,Córdoba,free,2023-08-19,tablet,0
1657,19,F,Léida,premium,2019-01-08,smart_speaker,32
1658,39,No_especificado,Alcalá de Henares,premium,2020-12-20,tablet,44
1659,41,M,Córdoba,familiar,2020-07-19,pc,20
1660,39,No_especificado,Léida,familiar,2023-12-16,smart_speaker,81
1661,13,F,Lugo,estudiante,2023-10-20,tablet,83
1662,29,F,Jaén,premium,2021-08-14,pc,52
1663,17,No_especificado,Sevilla,estudiante,2022-08-01,pc,81
1664,13,F,Bilbao,free,2023-07-10,movil,32
1665,37,F,Tarragona,premium,2019-10-26,movil,25
1666,51,F,Salamanca,free,2020-09-21,movil,23
1667,35,No_especificado,Alcalá de Henares,free,2022-01-26,pc,0
1668,53,M,Santander,free,2023-06-08,movil,1
1669,40,No_especificado,Castellón,premium,2019-12-02,tablet,25
1670,20,M,Barcelona,premium,2021-03-29,pc,60
1671,40,F,Málaga,premium,2023-04-19,movil,19
1672,41,No_especificado,Girona,free,2023-05-05,pc,35
1673,16,No_especificado,Valladolid,free,2021-08-07,pc,43
1674,13,F,Toledo,free,2020-09-20,tablet,10
1675,33,F,Lugo,premium,2023-11-26,pc,27
1676,31,No_especificado,Zaragoza,familiar,2021-12-17,tablet,67
1677,25,F,Barcelona,premium,2021-04-09,pc,61
1678,25,M,Castellón,premium,2023-10-01,tablet,49
1679,41,M,Murcia,free,2019-07-06,movil,31
1680,37,F,Granada,premium,2022-09-06,tablet,22
1681,34,No_especificado,Murcia,premium,2020-05-21,movil,27
1682,13,F,Sevilla,estudiante,2020-09-28,movil,48
1683,17,F,Madrid,premium,2023-08-15,smart_speaker,60
1684,37,M,Lugo,familiar,2021-02-27,movil,2
1685,18,M,Sevilla,free,2022-12-02,movil,0
1686,22,No_especificado,Sevilla,free,2019-06-14,pc,26
1687,25,M,Salamanca,free,2020-09-01,movil,11
1688,43,M,Almería,familiar,2019-08-08,movil,0
1689,42,M,Jerez,premium,2023-04-10,movil,34
1690,27,No_especificado,Bilbao,premium,2023-12-17,movil,34
1691,46,M,Castellón,premium,2022-11-01,movil,20
1692,28,M,Lugo,premium,2020-06-13,smart_speaker,55
1693,13,No_especificado,Jerez,free,2023-08-10,pc,6
1694,26,M,Alicante,premium,2019-06-07,tablet,27
1695,18,M,Santander,free,2021-12-21,movil,14
1696,35,F,Palma,premium,2022-02-17,movil,38
1697,40,F,Orense,premium,2023-03-06,tablet,25
1698,13,F,Sevilla,free,2023-01-04,movil,48
1699,20,F,Bilbao,free,2021-05-23,movil,0
1700,13,M,Jaén,free,2023-09-06,pc,36
1701,23,No_especificado,Alcalá de Henares,free,2020-05-29,tablet,16
1702,26,No_especificado,Granada,premium,2021-09-20,pc,65
1703,25,F,Getafe,premium,2022-02-20,movil,91
1704,29,M,Murcia,familiar,2023-06-23,tablet,91
1705,37,No_especificado,Cádiz,premium,2023-05-26,movil,44
1706,20,No_especificado,Valencia,premium,2019-01-31,tablet,51
1707,34,F,Granada,premium,2023-06-24,movil,33
1708,29,F,Murcia,premium,2019-11-29,movil,69
1709,52,No_especificado,Valencia,familiar,2023-06-05,movil,85
1710,50,F,Castellón,familiar,2023-10-01,pc,41
1711,36,F,Barcelona,premium,2021-03-07,movil,71
1712,17,F,Zaragoza,estudiante,2021-06-13,pc,37
1713,48,No_especificado,Cádiz,premium,2022-11-28,movil,25
1714,13,M,Málaga,premium,2020-10-21,tablet,75
1715,42,F,Tarragona,free,2023-08-14,movil,26
1716,27,F,Madrid,free,2020-03-21,movil,13
1717,31,No_especificado,Orense,premium,2023-04-20,movil,76
1718,30,F,Salamanca,premium,2022-12-10,pc,88
1719,17,No_especificado,Toledo,premium,2022-03-29,movil,44
1720,23,F,Lugo,free,2019-05-16,movil,3
1721,26,M,Huelva,premium,2022-05-15,movil,53
1722,34,M,Burgos,premium,2023-10-24,movil,88
1723,33,F,Zaragoza,premium,2021-02-11,movil,68
1724,28,No_especificado,Alcalá de Henares,premium,2022-12-01,movil,78
1725,56,M,Toledo,free,2022-09-29,pc,27
1726,16,F,Toledo,estudiante,2020-09-26,pc,36
1727,31,F,Barcelona,premium,2023-08-07,movil,54
1728,36,F,Getafe,free,2020-06-15,pc,26
1729,28,No_especificado,Huelva,premium,2023-10-19,movil,32
1730,32,M,Santander,familiar,2020-10-19,movil,115
1731,40,M,Córdoba,premium,2022-01-23,tablet,55
1732,40,F,Santander,premium,2023-07-12,tablet,37
1733,21,F,Girona,free,2021-11-03,movil,8
1734,26,M,Alcalá de Henares,free,2023-10-16,movil,13
1735,42,No_especificado,Jerez,familiar,2019-11-26,movil,45
1736,18,M,Oviedo,free,2023-05-31,movil,49
1737,22,F,Gijón,free,2021-05-15,pc,22
1738,33,M,Castellón,premium,2019-05-13,movil,22
1739,42,M,Sevilla,premium,2023-08-21,movil,57
1740,46,F,Badajoz,premium,2023-03-26,movil,31
1741,29,No_especificado,Toledo,premium,2021-09-12,movil,45
1742,31,M,Girona,premium,2020-10-13,movil,15
1743,29,M,Murcia,premium,2023-12-25,movil,16
1744,32,F,Lugo,premium,2023-09-30,tablet,2
1745,13,M,Alcalá de Henares,premium,2019-04-13,movil,61
1746,21,F,Vigo,free,2022-11-04,movil,5
1747,43,F,Murcia,premium,2022-02-10,smart_speaker,51
1748,38,M,Léida,premium,2021-05-03,movil,41
1749,60,F,Alcalá de Henares,premium,2022-10-31,movil,32
1750,48,M,Salamanca,free,2020-11-23,movil,19
1751,13,F,Jaén,free,2021-05-05,movil,27
1752,31,M,Salamanca,premium,2021-12-19,movil,23
1753,16,F,Sevilla,premium,2021-04-12,movil,44
1754,32,F,Orense,familiar,2021-12-07,pc,0
1755,40,M,Murcia,familiar,2019-04-28,pc,45
1756,13,M,Badajoz,premium,2019-01-13,pc,63
1757,27,No_especificado,Valladolid,premium,2021-08-29,movil,69
1758,33,M,Burgos,premium,2022-05-05,movil,44
1759,26,F,Madrid,familiar,2020-10-05,movil,74
1760,23,F,Getafe,free,2021-07-11,pc,7
1761,35,No_especificado,Jerez,free,2021-10-20,movil,17
1762,28,M,Huelva,premium,2023-10-08,movil,66
1763,26,M,Almería,free,2023-08-30,pc,20
1764,20,M,Jaén,premium,2020-03-06,movil,53
1765,32,M,Jerez,familiar,2023-02-01,pc,87
1766,21,M,Murcia,free,2022-08-10,movil,13
1767,37,M,Jerez,free,2023-08-28,movil,23
1768,17,F,Alicante,premium,2021-10-04,tablet,71
1769,13,F,Palma,free,2022-06-17,movil,31
1770,13,F,Gijón,estudiante,2023-09-11,movil,97
1771,13,M,Valencia,premium,2021-02-06,pc,68
1772,27,F,Madrid,premium,2020-02-29,movil,37
1773,30,M,Barcelona,premium,2020-01-05,tablet,57
1774,17,No_especificado,Madrid,premium,2019-07-15,smart_speaker,28
1775,35,M,Vigo,familiar,2020-07-04,tablet,8
1776,20,F,Barcelona,premium,2023-11-14,movil,105
1777,16,M,Salamanca,free,2023-07-10,movil,37
1778,20,M,Léida,estudiante,2023-12-22,movil,62
1779,35,No_especificado,Madrid,premium,2019-03-09,tablet,67
1780,25,M,Getafe,premium,2023-09-07,movil,84
1781,20,F,Alcalá de Henares,premium,2022-03-28,movil,49
1782,30,F,Palma,premium,2022-02-27,movil,22
1783,24,M,Madrid,free,2022-01-10,movil,22
1784,22,No_especificado,Vigo,free,2023-03-29,pc,56
1785,17,M,Castellón,estudiante,2022-06-15,movil,79
1786,38,No_especificado,Burgos,premium,2019-08-11,tablet,44
1787,17,No_especificado,Toledo,premium,2019-09-18,movil,29
1788,21,F,Murcia,premium,2022-01-12,movil,9
1789,15,No_especificado,Alicante,estudiante,2023-08-11,movil,12
1790,44,M,Tarragona,premium,2023-05-01,movil,57
1791,37,M,Huelva,premium,2023-01-11,movil,56
1792,30,F,Palma,premium,2021-07-18,movil,74
1793,20,F,Castellón,estudiante,2020-02-25,pc,52
1794,36,No_especificado,Cádiz,premium,2019-02-17,movil,18
1795,65,No_especificado,Huelva,premium,2020-09-09,movil,45
1796,29,F,Cádiz,premium,2023-03-24,movil,70
1797,38,M,Valencia,premium,2022-01-22,tablet,45
1798,29,M,Palma,free,2022-05-03,pc,0
1799,21,M,Cádiz,free,2023-05-10,movil,27
1800,33,M,Valencia,premium,2020-07-26,movil,69
1801,26,M,Toledo,premium,2019-12-22,pc,17
1802,40,M,Almería,familiar,2020-02-27,movil,103
1803,38,M,Castellón,premium,2019-05-18,smart_speaker,41
1804,40,No_especificado,Santander,free,2020-12-05,tablet,71
1805,29,No_especificado,Toledo,familiar,2020-11-22,movil,20
1806,20,No_especificado,Valencia,free,2020-04-07,pc,29
1807,13,No_especificado,Oviedo,estudiante,2022-11-24,pc,54
1808,32,M,Granada,premium,2023-11-28,pc,75
1809,43,F,Palma,free,2022-04-27,tablet,32
1810,13,No_especificado,Barcelona,premium,2020-12-11,movil,63
1811,36,No_especificado,Toledo,premium,2019-09-08,pc,50
1812,13,F,Gijón,free,2019-07-05,smart_speaker,8
1813,13,F,Santander,free,2023-03-19,pc,0
1814,27,No_especificado,Córdoba,premium,2019-04-26,movil,29
1815,59,F,Vigo,free,2020-02-10,movil,17
1816,43,No_especificado,Cádiz,free,2020-07-23,movil,0
1817,21,F,Murcia,free,2022-05-04,tablet,21
1818,17,M,Salamanca,premium,2021-07-06,movil,36
1819,25,M,Córdoba,premium,2020-01-06,smart_speaker,40
1820,50,M,Bilbao,premium,2021-09-13,movil,52
1821,33,M,Huelva,premium,2023-10-17,pc,55
1822,35,M,Lugo,familiar,2022-07-13,movil,57
1823,24,M,Valladolid,estudiante,2022-12-07,movil,54
1824,41,M,Léida,free,2023-07-15,pc,36
1825,25,No_especificado,Palma,premium,2022-09-13,movil,60
1826,25,F,Burgos,premium,2023-11-27,movil,45
1827,22,M,Bilbao,free,2019-05-09,movil,17
1828,44,F,Castellón,premium,2019-01-21,movil,46
1829,29,No_especificado,Córdoba,premium,2019-07-25,movil,16
1830,24,M,Sevilla,premium,2021-11-25,movil,40
1831,18,No_especificado,Jerez,estudiante,2022-07-30,movil,50
1832,22,M,Cádiz,free,2022-11-19,movil,21
1833,29,M,Málaga,premium,2021-10-24,tablet,25
1834,23,F,Burgos,premium,2022-12-05,pc,46
1835,42,No_especificado,Murcia,familiar,2023-02-16,pc,67
1836,20,No_especificado,Jaén,estudiante,2021-10-05,movil,59
1837,48,F,Granada,free,2020-03-03,movil,33
1838,34,No_especificado,Huelva,familiar,2020-12-26,pc,81
1839,45,M,Palma,free,2020-11-27,tablet,36
1840,34,F,Huelva,premium,2020-07-17,movil,66
1841,15,No_especificado,Lugo,free,2023-05-28,movil,0
1842,29,No_especificado,Granada,premium,2023-08-26,pc,46
1843,21,F,Huelva,premium,2022-12-26,movil,61
1844,13,M,Barcelona,premium,2023-02-23,movil,34
1845,22,M,Palma,premium,2021-01-12,movil,12
1846,45,No_especificado,Burgos,premium,2023-02-18,movil,17
1847,20,F,Palma,premium,2022-02-11,pc,63
1848,35,F,Madrid,premium,2023-03-27,movil,22
1849,36,No_especificado,Vigo,free,2019-12-11,movil,24
1850,55,F,Murcia,premium,2022-02-05,smart_speaker,53
1851,26,F,Murcia,premium,2022-08-16,pc,27
1852,19,M,Palma,free,2020-05-18,tablet,7
1853,44,No_especificado,Murcia,familiar,2022-05-01,movil,60
1854,34,No_especificado,Getafe,free,2021-03-18,movil,42
1855,13,M,Córdoba,free,2021-04-19,pc,39
1856,28,F,Sevilla,premium,2022-04-04,movil,53
1857,18,M,Jaén,premium,2023-09-09,movil,29
1858,33,No_especificado,Toledo,premium,2022-06-12,movil,92
1859,40,M,Toledo,free,2020-05-18,pc,38
1860,25,No_especificado,Murcia,premium,2019-10-03,movil,32
1861,18,M,Málaga,free,2022-04-27,tablet,12
1862,13,No_especificado,Valencia,free,2021-05-09,tablet,9
1863,21,M,Jerez,estudiante,2021-09-22,tablet,45
1864,29,F,Vigo,premium,2019-08-16,movil,52
1865,27,M,Jaén,familiar,2021-06-11,pc,42
1866,13,M,Orense,estudiante,2022-12-31,movil,35
1867,16,No_especificado,Burgos,estudiante,2020-04-12,movil,61
1868,38,F,Málaga,premium,2021-06-29,movil,63
1869,37,M,Alicante,premium,2020-02-26,pc,42
1870,21,F,Alicante,estudiante,2019-01-26,tablet,31
1871,13,F,Oviedo,premium,2022-12-30,pc,64
1872,25,M,Granada,free,2023-01-05,movil,1
1873,18,F,Alicante,free,2023-03-14,movil,6
1874,28,F,Alcalá de Henares,premium,2021-12-07,movil,66
1875,23,M,Huelva,premium,2023-10-25,smart_speaker,0
1876,25,No_especificado,Oviedo,premium,2020-01-04,pc,41
1877,25,F,Huelva,premium,2023-07-15,movil,32
1878,30,F,Bilbao,free,2021-11-13,movil,20
1879,27,M,Girona,premium,2022-06-23,movil,53
1880,22,F,Murcia,premium,2019-03-26,movil,35
1881,44,M,Léida,familiar,2020-09-22,movil,76
1882,37,F,Palma,premium,2020-03-24,movil,69
1883,34,F,Granada,premium,2021-10-23,movil,63
1884,13,F,Madrid,estudiante,2019-12-05,pc,55
1885,25,No_especificado,Cádiz,premium,2023-03-07,movil,78
1886,39,M,Getafe,premium,2022-02-19,tablet,32
1887,32,F,Murcia,premium,2020-02-10,movil,48
1888,33,F,Zaragoza,premium,2022-08-30,pc,24
1889,32,No_especificado,Santander,free,2020-04-10,smart_speaker,16
1890,31,F,Jaén,premium,2023-02-28,movil,30
1891,20,F,Gijón,estudiante,2020-04-25,movil,79
1892,15,M,Valencia,premium,2022-04-06,pc,25
1893,27,M,Badajoz,premium,2022-10-08,movil,29
1894,17,No_especificado,Getafe,premium,2023-02-18,movil,47
1895,13,No_especificado,Orense,free,2020-06-20,movil,4
1896,52,F,Alcalá de Henares,free,2019-06-18,movil,26
1897,19,No_especificado,Castellón,premium,2023-12-05,movil,53
1898,34,F,Córdoba,premium,2022-10-23,tablet,64
1899,26,F,Zaragoza,familiar,2021-01-23,pc,89
1900,13,M,Orense,premium,2021-02-02,tablet,23
1901,29,No_especificado,Valencia,premium,2019-05-03,pc,51
1902,17,No_especificado,Palma,free,2022-03-27,movil,23
1903,20,No_especificado,Tarragona,estudiante,2020-11-16,movil,43
1904,40,No_especificado,Alcalá de Henares,free,2019-02-11,movil,33
1905,16,F,Huelva,free,2019-03-10,movil,4
1906,23,No_especificado,Almería,premium,2021-06-28,movil,44
1907,20,No_especificado,Almería,free,2020-03-08,movil,35
1908,32,F,Salamanca,free,2019-02-15,movil,26
1909,13,M,Córdoba,estudiante,2020-01-10,movil,79
1910,13,F,Gijón,premium,2023-05-09,movil,61
1911,39,No_especificado,Léida,free,2021-11-06,movil,13
1912,43,M,Lugo,premium,2023-04-06,movil,43
1913,28,M,Alcalá de Henares,premium,2021-08-22,pc,51
1914,66,M,Tarragona,premium,2022-10-24,pc,71
1915,36,No_especificado,Lugo,premium,2023-03-29,pc,26
1916,29,No_especificado,Burgos,premium,2023-06-24,movil,28
1917,37,M,Tarragona,familiar,2022-03-15,movil,64
1918,14,No_especificado,Jerez,free,2019-05-01,tablet,21
1919,17,F,Zaragoza,free,2022-01-21,tablet,22
1920,17,F,Barcelona,estudiante,2021-04-13,pc,50
1921,37,M,Zaragoza,premium,2021-04-03,movil,43
1922,23,No_especificado,Madrid,premium,2021-08-29,pc,49
1923,36,No_especificado,Murcia,premium,2023-04-20,tablet,22
1924,31,M,Palma,premium,2021-10-01,tablet,71
1925,34,No_especificado,Burgos,free,2023-12-15,movil,20
1926,35,M,Jerez,premium,2019-07-05,pc,54
1927,37,M,Huelva,premium,2023-08-12,tablet,4
1928,13,M,Vigo,estudiante,2022-04-17,pc,75
1929,13,No_especificado,Almería,free,2023-12-16,movil,26
1930,23,F,Tarragona,free,2022-11-08,pc,5
1931,32,M,Alicante,familiar,2020-08-01,pc,66
1932,53,F,Léida,premium,2019-02-24,pc,32
1933,45,M,Santander,familiar,2023-08-06,pc,70
1934,20,F,Badajoz,premium,2022-05-28,movil,60
1935,34,F,Toledo,premium,2022-02-23,smart_speaker,45
1936,31,F,Almería,familiar,2023-07-21,pc,42
1937,18,No_especificado,Zaragoza,free,2021-08-12,movil,31
1938,25,F,Lugo,premium,2023-10-28,movil,43
1939,31,F,Gijón,familiar,2022-09-20,movil,67
1940,13,No_especificado,Orense,free,2022-04-02,movil,39
1941,29,M,Bilbao,familiar,2021-02-16,pc,53
1942,33,No_especificado,Valladolid,premium,2023-10-07,movil,49
1943,37,M,Granada,premium,2021-07-08,movil,55
1944,36,M,Valladolid,premium,2021-04-24,movil,72
1945,38,M,Salamanca,premium,2019-03-05,movil,41
1946,14,No_especificado,Zaragoza,premium,2021-07-19,movil,78
1947,25,M,Getafe,premium,2022-01-31,movil,35
1948,13,F,Tarragona,free,2023-09-22,tablet,25
1949,29,M,Barcelona,premium,2021-07-26,pc,14
1950,33,No_especificado,Santander,free,2022-03-03,movil,12
1951,60,No_especificado,Gijón,free,2019-07-01,pc,11
1952,22,F,Alicante,free,2023-01-12,movil,6
1953,43,M,Palma,premium,2023-06-27,tablet,37
