"usuario_id";"edad";"sexo";"ciudad";"tipo_suscripcion";"fecha_registro";"dispositivo_principal";"horas_escucha_mensual";"total_reproducciones";"canciones_distintas";"artistas_distintos";"ratio_completadas";"modo_reproduccion_favorito";"reproducciones_fin_semana";"generos_distintos";"genero_favorito";"puntuacion_media_dada"
1225;32;"No_especificado";"Almería";"premium";"2023-03-20";"tablet";38;13;13;13;0.6154;"playlist";23.08;7;"electronica";3.67
1226;33;"No_especificado";"Vigo";"premium";"2021-08-05";"tablet";74;16;16;15;0.6875;"radio";18.75;8;"electronica";4.0
1227;36;"F";"Valencia";"premium";"2022-03-05";"pc";61;12;12;10;1.0;"album";16.67;5;"rock";4.0
1228;31;"M";"Palma";"familiar";"2021-05-23";"movil";14;6;6;6;0.6667;"recomendacion";0.0;5;"rap";3.0
1229;15;"M";"Murcia";"premium";"2019-09-28";"movil";54;11;11;11;0.5455;"playlist";27.27;8;"clasica";4.0
1230;27;"M";"Jerez";"premium";"2020-11-25";"movil";53;7;7;7;0.4286;"recomendacion";71.43;5;"r&b";4.0
1231;48;"No_especificado";"Jaén";"premium";"2022-08-21";"smart_speaker";59;4;4;4;1.0;"album";25.0;2;"latin";3.0
1232;43;"No_especificado";"Salamanca";"premium";"2022-07-16";"movil";46;13;13;12;0.8462;"album";53.85;7;"rock";3.88
1233;18;"No_especificado";"Tarragona";"premium";"2020-02-20";"tablet";43;10;10;10;0.9;"playlist";20.0;8;"flamenco";5.0
1234;18;"F";"Santander";"free";"2020-09-24";"movil";43;8;8;8;0.625;"recomendacion";0.0;6;"reggaeton";3.83
1235;37;"No_especificado";"Santander";"premium";"2020-01-08";"smart_speaker";55;10;10;10;0.9;"busqueda";30.0;7;"flamenco";4.5
1236;42;"M";"Alicante";"free";"2022-04-15";"movil";0;5;5;5;0.8;"playlist";60.0;3;"rock";4.33
1237;35;"F";"Girona";"free";"2023-07-12";"tablet";0;11;11;11;0.8182;"recomendacion";18.18;7;"r&b";4.0
1238;27;"No_especificado";"Jerez";"premium";"2023-06-26";"smart_speaker";38;8;8;8;0.625;"recomendacion";0.0;5;"rap";3.75
1239;35;"No_especificado";"Sevilla";"familiar";"2019-01-03";"movil";66;8;8;8;1.0;"radio";25.0;6;"indie";4.0
1240;44;"F";"Vigo";"free";"2020-09-19";"smart_speaker";10;10;10;10;0.4;"recomendacion";20.0;6;"clasica";3.25
1241;36;"F";"Girona";"premium";"2021-04-01";"pc";48;7;7;7;0.7143;"radio";57.14;4;"flamenco";4.75
1242;13;"F";"Tarragona";"free";"2023-12-18";"movil";6;9;9;9;0.7778;"playlist";33.33;7;"pop";4.5
1243;26;"M";"Alcalá de Henares";"familiar";"2023-12-29";"movil";93;11;11;11;0.8182;"album";36.36;6;"rap";4.25
1244;33;"M";"Badajoz";"premium";"2023-10-23";"pc";21;12;12;12;0.6667;"playlist";50.0;7;"flamenco";3.0
1245;26;"M";"Castellón";"premium";"2020-10-06";"movil";85;12;12;12;0.75;"recomendacion";16.67;8;"r&b";2.5
1246;29;"M";"Alcalá de Henares";"premium";"2020-07-11";"movil";38;13;13;13;0.7692;"album";7.69;6;"rap";0.0
1247;33;"F";"Léida";"premium";"2019-06-11";"pc";60;13;13;13;0.7692;"busqueda";0.0;7;"indie";5.0
1248;22;"No_especificado";"Castellón";"free";"2019-10-09";"pc";27;8;8;8;0.625;"radio";12.5;6;"rap";3.67
1249;24;"F";"Salamanca";"premium";"2019-04-12";"movil";59;11;11;11;0.9091;"recomendacion";27.27;7;"rock";0.0
1250;30;"No_especificado";"Madrid";"premium";"2020-01-03";"pc";54;13;13;13;0.6154;"playlist";23.08;7;"indie";4.0
1251;18;"No_especificado";"Palma";"premium";"2021-08-05";"movil";28;6;6;6;0.5;"busqueda";0.0;5;"r&b";4.0
1252;39;"F";"Almería";"premium";"2019-06-10";"movil";43;14;14;12;0.5714;"album";28.57;7;"flamenco";3.0
1253;31;"No_especificado";"Santander";"familiar";"2022-06-06";"pc";50;12;12;11;0.75;"playlist";25.0;6;"r&b";2.0
1254;38;"F";"Huelva";"premium";"2020-05-22";"tablet";32;8;8;8;0.75;"busqueda";12.5;5;"pop";4.0
1255;26;"F";"Oviedo";"premium";"2023-03-07";"movil";60;10;10;10;0.7;"busqueda";30.0;7;"rock";4.0
1256;42;"M";"Tarragona";"free";"2022-06-07";"pc";12;8;8;8;0.875;"album";0.0;5;"latin";4.25
1257;51;"No_especificado";"Almería";"free";"2023-03-23";"pc";24;8;8;8;0.875;"recomendacion";37.5;6;"electronica";3.0
1258;15;"F";"Gijón";"premium";"2022-03-30";"tablet";52;8;8;8;0.625;"recomendacion";50.0;6;"rock";0.0
1259;23;"F";"Getafe";"premium";"2020-06-24";"movil";53;7;7;7;0.8571;"album";42.86;7;"reggaeton";3.57
1260;27;"No_especificado";"Palma";"free";"2019-10-27";"pc";21;11;11;10;0.7273;"album";27.27;7;"rap";4.0
1261;17;"No_especificado";"Getafe";"free";"2019-09-20";"pc";34;6;6;6;1.0;"album";50.0;4;"rock";3.0
1262;14;"M";"Orense";"premium";"2022-04-08";"movil";22;11;11;11;0.7273;"radio";18.18;7;"rock";3.67
1263;32;"M";"Palma";"familiar";"2019-08-01";"movil";108;8;8;8;0.75;"playlist";37.5;6;"rock";1.0
1264;23;"No_especificado";"Léida";"estudiante";"2019-09-22";"smart_speaker";67;14;14;14;0.7143;"playlist";14.29;9;"indie";2.0
1265;40;"F";"Valencia";"free";"2021-09-07";"movil";32;10;10;9;0.5;"album";20.0;8;"rap";5.0
1266;24;"No_especificado";"Castellón";"premium";"2020-01-30";"tablet";23;12;12;12;0.5833;"album";8.33;8;"rock";2.0
1267;13;"F";"Cádiz";"free";"2020-11-20";"pc";16;16;16;15;0.6875;"playlist";31.25;9;"rap";4.33
1268;42;"M";"Valencia";"premium";"2020-05-15";"pc";22;8;8;7;0.625;"album";37.5;5;"flamenco";4.0
1269;36;"No_especificado";"Huelva";"free";"2023-10-04";"movil";5;12;12;12;0.5;"album";16.67;6;"rap";3.5
1270;29;"M";"Toledo";"premium";"2022-03-06";"tablet";59;11;10;10;0.8182;"busqueda";9.09;8;"reggaeton";4.25
1271;20;"No_especificado";"Castellón";"free";"2019-08-07";"movil";22;9;9;9;0.8889;"album";33.33;7;"rap";3.67
1272;23;"No_especificado";"Jerez";"free";"2020-11-13";"movil";30;5;5;5;0.8;"playlist";40.0;4;"rap";5.0
1273;30;"No_especificado";"Vigo";"familiar";"2020-01-25";"tablet";61;11;11;11;0.7273;"album";45.45;6;"clasica";4.67
1274;46;"No_especificado";"Jaén";"premium";"2019-01-05";"movil";58;9;9;9;0.8889;"recomendacion";33.33;6;"indie";3.5
1275;19;"M";"Salamanca";"premium";"2019-05-21";"movil";43;10;10;10;0.8;"album";50.0;6;"rock";3.33
1276;27;"F";"Granada";"premium";"2020-06-15";"movil";46;13;13;10;0.8462;"radio";30.77;7;"rock";4.33
1277;58;"M";"Málaga";"premium";"2019-05-29";"movil";52;9;9;9;0.6667;"album";11.11;5;"rap";5.0
1278;13;"F";"Sevilla";"free";"2023-12-18";"movil";11;13;13;13;0.8462;"album";46.15;7;"clasica";5.0
1279;13;"M";"Getafe";"free";"2019-11-19";"tablet";15;13;13;13;0.6923;"album";15.38;6;"rock";5.0
1280;13;"M";"Almería";"estudiante";"2020-02-04";"pc";28;13;13;13;0.9231;"album";15.38;8;"rap";5.0
1281;13;"F";"Getafe";"premium";"2020-03-01";"movil";52;9;9;9;0.6667;"recomendacion";55.56;6;"flamenco";4.0
1282;28;"M";"Léida";"premium";"2023-01-02";"movil";51;10;10;9;0.7;"radio";30.0;7;"reggaeton";5.0
1283;26;"No_especificado";"Vigo";"premium";"2023-05-20";"movil";17;6;6;6;0.8333;"album";16.67;4;"indie";2.0
1284;34;"M";"Burgos";"premium";"2022-12-26";"tablet";83;13;13;12;0.5385;"album";7.69;7;"electronica";5.0
1285;32;"F";"Alcalá de Henares";"premium";"2023-03-23";"movil";36;9;9;9;0.8889;"playlist";44.44;4;"r&b";2.0
1286;13;"No_especificado";"Málaga";"premium";"2022-08-17";"movil";26;11;11;11;0.8182;"playlist";27.27;7;"rap";3.67
1287;33;"F";"Zaragoza";"premium";"2021-08-11";"movil";66;10;10;10;0.6;"radio";60.0;7;"latin";5.0
1288;31;"F";"Salamanca";"premium";"2023-09-20";"smart_speaker";60;9;9;9;0.5556;"radio";44.44;5;"latin";3.5
1289;36;"No_especificado";"Cádiz";"premium";"2019-04-07";"movil";55;9;9;9;0.4444;"album";11.11;6;"reggaeton";3.33
1290;20;"No_especificado";"Gijón";"free";"2021-05-14";"tablet";22;11;11;11;0.7273;"recomendacion";27.27;8;"rap";3.67
1291;17;"F";"Palma";"premium";"2020-02-12";"movil";45;11;11;9;0.5455;"busqueda";18.18;6;"pop";4.0
1292;31;"M";"Toledo";"premium";"2019-01-20";"movil";78;5;5;5;0.6;"playlist";40.0;3;"reggaeton";0.0
1293;13;"F";"Bilbao";"free";"2020-03-17";"movil";27;9;9;9;0.6667;"album";22.22;6;"flamenco";2.4
1294;45;"M";"Toledo";"free";"2020-02-09";"movil";31;13;13;13;0.6923;"playlist";23.08;8;"rap";4.33
1295;37;"M";"Alicante";"premium";"2022-10-04";"movil";56;7;7;7;0.8571;"recomendacion";28.57;6;"rock";4.5
1296;43;"F";"Madrid";"familiar";"2021-06-15";"pc";27;14;14;13;0.7143;"recomendacion";21.43;7;"r&b";4.0
1297;13;"F";"Castellón";"estudiante";"2023-03-18";"movil";49;12;12;12;0.75;"recomendacion";50.0;7;"rap";4.6
1298;13;"No_especificado";"Sevilla";"estudiante";"2019-12-22";"movil";80;7;7;7;0.4286;"busqueda";14.29;4;"flamenco";3.0
1299;42;"M";"Málaga";"free";"2019-12-21";"movil";13;6;6;6;0.5;"busqueda";33.33;5;"reggaeton";4.0
1300;23;"No_especificado";"Badajoz";"estudiante";"2023-07-30";"pc";48;6;6;6;0.8333;"playlist";33.33;5;"clasica";4.33
1301;28;"M";"Gijón";"premium";"2023-01-07";"movil";47;7;7;7;0.8571;"busqueda";57.14;6;"flamenco";4.0
1302;34;"M";"Córdoba";"familiar";"2022-01-11";"pc";54;7;7;7;0.7143;"recomendacion";42.86;4;"reggaeton";3.75
1303;39;"No_especificado";"Barcelona";"premium";"2019-07-06";"movil";53;7;7;7;0.7143;"radio";28.57;4;"rap";3.6
1304;20;"M";"Córdoba";"premium";"2020-08-22";"movil";71;9;9;8;0.8889;"busqueda";11.11;7;"r&b";4.25
1305;13;"F";"Getafe";"free";"2023-08-30";"movil";18;13;13;12;0.6923;"radio";23.08;6;"r&b";3.67
1306;39;"F";"Bilbao";"premium";"2023-08-31";"tablet";30;16;16;14;0.6875;"busqueda";37.5;9;"r&b";4.0
1307;31;"No_especificado";"Girona";"familiar";"2020-10-19";"pc";76;10;9;8;0.7;"radio";30.0;6;"pop";4.33
1308;17;"No_especificado";"Murcia";"estudiante";"2020-06-24";"movil";48;7;7;7;0.8571;"busqueda";0.0;5;"indie";4.0
1309;26;"No_especificado";"Toledo";"free";"2022-01-04";"movil";11;15;15;13;0.8;"recomendacion";26.67;9;"pop";4.33
1310;55;"No_especificado";"Jaén";"familiar";"2022-07-12";"movil";37;10;10;10;0.8;"radio";40.0;8;"electronica";4.0
1311;40;"M";"Murcia";"free";"2019-11-15";"movil";14;13;13;11;0.6154;"radio";38.46;7;"rock";4.25
1312;14;"No_especificado";"Santander";"premium";"2021-02-28";"movil";47;15;15;15;0.9333;"album";40.0;9;"pop";4.0
1313;35;"No_especificado";"Badajoz";"premium";"2021-11-04";"movil";63;10;10;10;0.8;"busqueda";30.0;7;"flamenco";2.67
1314;46;"M";"Girona";"premium";"2020-05-25";"movil";103;9;9;9;0.7778;"radio";44.44;6;"electronica";4.0
1315;31;"M";"Murcia";"premium";"2019-07-24";"movil";31;9;9;9;0.5556;"busqueda";11.11;6;"indie";3.8
1316;33;"M";"Alicante";"free";"2021-12-23";"movil";16;13;13;13;0.6154;"radio";23.08;6;"flamenco";3.5
1317;39;"M";"Castellón";"premium";"2022-11-10";"movil";19;8;8;8;1.0;"album";25.0;5;"clasica";3.33
1318;56;"No_especificado";"Sevilla";"premium";"2022-10-03";"tablet";62;10;10;10;0.8;"busqueda";20.0;7;"electronica";4.67
1319;13;"M";"Jerez";"estudiante";"2023-10-18";"smart_speaker";32;9;9;9;0.5556;"album";55.56;5;"clasica";3.0
1320;37;"F";"Valencia";"free";"2023-06-23";"tablet";37;7;7;7;0.8571;"album";42.86;5;"rap";2.0
1321;13;"M";"Castellón";"premium";"2019-08-01";"movil";59;7;7;7;0.5714;"playlist";14.29;6;"rock";5.0
1322;13;"F";"Castellón";"premium";"2019-12-31";"pc";43;7;7;7;0.8571;"recomendacion";28.57;3;"electronica";4.0
1323;41;"M";"Girona";"premium";"2019-07-28";"pc";33;13;13;13;0.6154;"recomendacion";23.08;8;"indie";3.5
1324;13;"F";"Alcalá de Henares";"free";"2023-03-13";"movil";22;9;9;9;0.4444;"radio";33.33;6;"pop";3.83
1325;20;"F";"Murcia";"free";"2019-12-01";"movil";29;15;14;14;0.7333;"playlist";26.67;7;"latin";3.33
1326;17;"M";"Valladolid";"free";"2019-08-20";"tablet";8;11;11;11;0.8182;"radio";27.27;7;"clasica";4.0
1327;13;"F";"Badajoz";"premium";"2022-04-25";"movil";48;10;10;10;0.5;"busqueda";70.0;6;"indie";5.0
1328;26;"M";"Granada";"familiar";"2023-02-24";"movil";24;9;9;9;0.6667;"recomendacion";22.22;6;"flamenco";4.5
1329;30;"M";"Granada";"premium";"2020-08-16";"pc";65;8;8;8;0.375;"album";37.5;7;"electronica";3.67
1330;25;"M";"Tarragona";"premium";"2021-10-25";"movil";50;12;12;12;0.6667;"busqueda";25.0;7;"latin";4.67
1331;31;"No_especificado";"Santander";"premium";"2019-01-25";"movil";20;8;8;8;0.625;"busqueda";37.5;7;"pop";5.0
1332;52;"M";"Madrid";"free";"2023-10-28";"movil";12;10;10;10;0.6;"album";30.0;6;"flamenco";3.75
1333;35;"No_especificado";"Castellón";"premium";"2019-05-27";"pc";60;8;8;8;0.625;"recomendacion";25.0;6;"reggaeton";2.8
1334;26;"M";"Léida";"premium";"2021-10-14";"tablet";57;7;7;7;1.0;"recomendacion";14.29;5;"rap";4.0
1335;30;"M";"Vigo";"premium";"2021-05-24";"pc";16;5;5;5;0.8;"playlist";20.0;5;"clasica";4.33
1336;24;"No_especificado";"Burgos";"premium";"2021-04-28";"movil";32;13;13;11;0.6923;"playlist";23.08;7;"latin";5.0
1337;22;"F";"Jaén";"free";"2020-10-15";"movil";0;8;8;8;0.75;"playlist";50.0;7;"r&b";3.5
1338;41;"F";"Valladolid";"premium";"2019-02-05";"movil";77;11;11;10;0.7273;"busqueda";18.18;5;"latin";5.0
1339;39;"F";"Málaga";"premium";"2019-10-18";"tablet";70;5;5;5;0.6;"radio";40.0;4;"flamenco";4.5
1340;23;"No_especificado";"Cádiz";"estudiante";"2022-03-18";"movil";34;10;10;10;0.4;"album";50.0;6;"rock";4.0
1341;18;"No_especificado";"Oviedo";"premium";"2019-08-28";"movil";57;6;6;5;0.6667;"radio";16.67;5;"flamenco";4.0
1342;30;"F";"Salamanca";"free";"2019-03-28";"tablet";18;4;4;4;1.0;"radio";0.0;3;"rap";4.0
1343;43;"No_especificado";"Vigo";"free";"2020-04-21";"movil";26;11;11;11;0.6364;"playlist";9.09;7;"pop";3.33
1344;17;"No_especificado";"Valladolid";"premium";"2022-08-15";"movil";31;13;13;13;0.9231;"album";38.46;6;"electronica";4.0
1345;36;"No_especificado";"Oviedo";"premium";"2022-09-22";"tablet";65;9;9;9;0.8889;"busqueda";33.33;7;"latin";4.0
1346;34;"F";"Alcalá de Henares";"premium";"2019-06-05";"movil";82;13;13;13;0.6923;"busqueda";30.77;6;"clasica";4.0
1347;47;"No_especificado";"Barcelona";"premium";"2022-08-16";"movil";53;11;11;10;0.5455;"album";27.27;8;"indie";3.75
1348;17;"M";"Salamanca";"premium";"2023-01-22";"movil";18;13;13;13;0.8462;"busqueda";15.38;7;"rap";0.0
1349;23;"M";"Valencia";"free";"2020-07-12";"pc";31;9;9;9;0.8889;"album";22.22;7;"indie";3.0
1350;49;"M";"Palma";"premium";"2019-05-12";"tablet";53;6;6;6;0.3333;"playlist";33.33;6;"latin";3.67
1351;42;"M";"Bilbao";"familiar";"2023-08-25";"movil";52;9;9;7;0.6667;"busqueda";22.22;6;"r&b";4.5
1352;35;"No_especificado";"Oviedo";"premium";"2021-11-13";"movil";61;8;8;8;0.375;"album";62.5;5;"indie";5.0
1353;13;"No_especificado";"Cádiz";"premium";"2022-01-07";"tablet";36;10;10;9;0.7;"playlist";20.0;7;"latin";1.0
1354;39;"F";"Girona";"premium";"2021-04-02";"movil";50;8;8;8;0.625;"busqueda";37.5;6;"rap";2.0
1355;13;"No_especificado";"Alicante";"free";"2021-12-23";"movil";0;13;13;13;0.4615;"busqueda";46.15;8;"r&b";4.0
1356;23;"M";"Alcalá de Henares";"premium";"2020-09-25";"pc";43;6;6;6;0.8333;"album";0.0;5;"clasica";4.0
1357;17;"No_especificado";"Madrid";"estudiante";"2019-03-29";"pc";53;7;7;7;0.5714;"recomendacion";28.57;5;"latin";4.33
1358;34;"No_especificado";"Girona";"premium";"2021-06-24";"movil";58;9;8;8;0.8889;"radio";44.44;7;"clasica";3.0
1359;13;"F";"Orense";"premium";"2020-11-01";"movil";18;12;12;12;0.6667;"album";16.67;8;"r&b";3.33
1360;24;"No_especificado";"Vigo";"premium";"2020-07-31";"smart_speaker";56;7;7;7;0.8571;"radio";28.57;5;"reggaeton";3.0
1361;33;"F";"Alicante";"familiar";"2022-05-05";"movil";74;13;13;13;0.6923;"radio";30.77;8;"electronica";4.5
1362;23;"F";"Murcia";"premium";"2019-08-17";"movil";38;10;10;9;0.5;"radio";20.0;7;"indie";4.0
1363;19;"F";"Valladolid";"premium";"2020-01-02";"pc";60;15;15;15;0.8667;"busqueda";33.33;7;"clasica";5.0
1364;16;"F";"Zaragoza";"free";"2019-04-04";"movil";32;6;6;6;0.6667;"radio";0.0;5;"flamenco";4.0
1365;30;"No_especificado";"Salamanca";"premium";"2023-06-18";"pc";44;12;12;12;0.75;"radio";33.33;8;"r&b";4.33
1366;20;"F";"Lugo";"estudiante";"2023-12-08";"movil";16;12;12;12;0.5833;"album";33.33;7;"reggaeton";3.0
1367;20;"M";"Málaga";"premium";"2021-08-22";"tablet";38;9;9;9;0.7778;"busqueda";22.22;6;"pop";4.0
1368;13;"F";"Gijón";"estudiante";"2022-03-24";"movil";45;10;10;10;0.7;"recomendacion";60.0;7;"flamenco";3.75
1369;39;"M";"Lugo";"premium";"2022-12-01";"movil";56;8;8;8;0.625;"playlist";25.0;6;"indie";0.0
1370;22;"M";"Sevilla";"free";"2020-03-25";"pc";20;10;10;10;0.7;"album";30.0;8;"r&b";4.33
1371;21;"M";"Palma";"estudiante";"2022-12-17";"movil";53;4;4;4;0.75;"radio";0.0;4;"rock";3.4
1372;46;"M";"Palma";"free";"2022-01-09";"movil";34;10;10;9;0.8;"playlist";10.0;6;"clasica";2.67
1373;34;"M";"Bilbao";"premium";"2019-01-08";"movil";35;7;7;7;0.5714;"radio";42.86;6;"indie";4.25
1374;36;"M";"Gijón";"premium";"2020-05-15";"movil";11;9;9;8;0.5556;"album";33.33;6;"clasica";4.0
1375;24;"No_especificado";"Madrid";"estudiante";"2020-12-28";"tablet";64;12;12;12;0.75;"busqueda";25.0;8;"clasica";3.83
1376;36;"F";"Palma";"premium";"2022-09-13";"movil";58;7;7;7;0.7143;"busqueda";71.43;5;"latin";3.8
1377;31;"M";"Sevilla";"premium";"2021-07-12";"pc";41;12;12;11;0.75;"playlist";16.67;7;"electronica";0.0
1378;34;"M";"Jerez";"premium";"2023-03-29";"pc";25;5;5;5;1.0;"radio";20.0;4;"latin";4.0
1379;17;"M";"Murcia";"premium";"2023-09-25";"movil";46;6;6;6;0.6667;"radio";0.0;5;"indie";4.0
1380;30;"No_especificado";"Alcalá de Henares";"premium";"2022-10-10";"tablet";8;5;5;5;0.6;"radio";20.0;5;"indie";3.0
1381;33;"M";"Jaén";"premium";"2021-04-14";"smart_speaker";60;14;14;14;0.7857;"album";28.57;9;"clasica";3.0
1382;27;"F";"Alicante";"familiar";"2023-12-14";"movil";131;14;14;14;0.5;"recomendacion";14.29;8;"electronica";3.75
1383;19;"F";"Murcia";"premium";"2021-03-25";"movil";37;7;7;7;0.4286;"busqueda";42.86;5;"indie";4.25
1384;23;"No_especificado";"Tarragona";"premium";"2023-05-11";"movil";43;7;7;7;0.7143;"recomendacion";14.29;6;"indie";4.0
1385;24;"M";"Valladolid";"free";"2022-09-21";"smart_speaker";0;12;12;11;0.75;"album";33.33;8;"indie";4.5
1386;21;"M";"Valladolid";"premium";"2019-07-23";"movil";43;9;9;8;0.6667;"radio";22.22;5;"pop";3.33
1387;42;"No_especificado";"Toledo";"premium";"2020-12-16";"tablet";89;18;18;18;0.7778;"playlist";22.22;9;"rock";4.33
1388;44;"No_especificado";"Zaragoza";"familiar";"2021-12-18";"movil";36;13;12;12;0.6154;"playlist";30.77;7;"r&b";4.0
1389;19;"No_especificado";"Barcelona";"premium";"2021-04-11";"pc";41;12;12;12;0.5833;"album";8.33;5;"rock";2.5
1390;49;"F";"Bilbao";"familiar";"2022-08-25";"movil";55;7;7;7;0.8571;"busqueda";28.57;4;"indie";4.75
1391;13;"No_especificado";"Cádiz";"free";"2023-08-18";"pc";12;7;7;7;0.7143;"recomendacion";0.0;5;"rap";5.0
1392;37;"No_especificado";"Orense";"premium";"2019-07-25";"movil";58;9;9;9;0.8889;"radio";11.11;6;"electronica";3.0
1393;25;"M";"Zaragoza";"familiar";"2022-06-26";"tablet";80;10;10;10;0.6;"album";60.0;7;"reggaeton";4.0
1394;13;"F";"Alicante";"free";"2021-08-01";"pc";21;11;11;9;0.6364;"playlist";27.27;7;"clasica";0.0
1395;38;"F";"Getafe";"familiar";"2022-04-01";"pc";35;6;6;6;0.5;"album";33.33;4;"rap";3.0
1396;17;"No_especificado";"Tarragona";"estudiante";"2020-12-17";"pc";3;12;12;12;0.75;"radio";41.67;7;"reggaeton";5.0
1397;47;"No_especificado";"Barcelona";"premium";"2023-01-06";"movil";30;16;15;14;0.6875;"recomendacion";56.25;9;"indie";4.25
1398;30;"F";"Alcalá de Henares";"premium";"2021-01-24";"movil";57;17;17;15;0.8235;"busqueda";29.41;8;"rap";3.0
1399;46;"No_especificado";"Alcalá de Henares";"premium";"2023-04-14";"tablet";41;21;21;20;0.7619;"recomendacion";23.81;9;"reggaeton";3.0
1400;21;"No_especificado";"Bilbao";"free";"2019-10-11";"tablet";22;9;9;9;0.7778;"playlist";22.22;6;"indie";4.0
1401;43;"No_especificado";"Lugo";"premium";"2022-04-29";"movil";41;8;8;8;0.875;"busqueda";25.0;5;"rock";4.33
1402;16;"F";"Burgos";"premium";"2020-04-02";"smart_speaker";14;16;16;16;0.625;"radio";18.75;8;"indie";3.0
1403;13;"No_especificado";"Madrid";"premium";"2023-04-14";"pc";62;9;9;9;0.6667;"playlist";22.22;6;"clasica";3.0
1404;24;"M";"Barcelona";"premium";"2021-06-30";"movil";32;13;13;12;0.6923;"album";23.08;9;"pop";5.0
1405;19;"No_especificado";"Getafe";"free";"2021-05-16";"movil";21;10;10;9;0.9;"playlist";40.0;4;"reggaeton";3.33
1406;25;"M";"Léida";"premium";"2022-03-21";"smart_speaker";39;7;7;7;1.0;"album";0.0;6;"clasica";5.0
1407;44;"No_especificado";"Madrid";"premium";"2022-02-07";"movil";75;15;15;15;0.6667;"radio";33.33;8;"flamenco";3.63
1408;13;"No_especificado";"Girona";"premium";"2020-06-06";"movil";51;9;9;9;0.5556;"album";11.11;7;"rock";4.0
1409;18;"No_especificado";"Oviedo";"premium";"2021-04-10";"pc";40;18;18;18;0.8333;"album";33.33;7;"rap";0.0
1410;31;"M";"Lugo";"premium";"2023-10-01";"smart_speaker";40;12;12;12;0.8333;"busqueda";25.0;7;"indie";4.0
1411;30;"M";"Oviedo";"premium";"2023-09-15";"movil";58;13;13;13;0.6154;"radio";23.08;8;"flamenco";3.25
1412;31;"F";"Salamanca";"premium";"2021-03-27";"tablet";32;8;8;7;0.875;"playlist";25.0;5;"pop";5.0
1413;20;"No_especificado";"Bilbao";"premium";"2021-02-18";"movil";16;3;3;3;0.3333;"recomendacion";0.0;2;"electronica";4.5
1414;17;"M";"Badajoz";"free";"2020-08-16";"pc";49;7;7;7;1.0;"recomendacion";42.86;6;"r&b";4.17
1415;18;"M";"Lugo";"premium";"2023-07-10";"pc";21;9;9;9;0.3333;"busqueda";0.0;7;"reggaeton";5.0
1416;31;"M";"Alicante";"premium";"2023-09-08";"movil";42;12;12;12;0.4167;"radio";16.67;8;"indie";3.75
1417;25;"F";"Córdoba";"familiar";"2021-07-28";"movil";102;13;13;13;0.6923;"radio";15.38;8;"pop";3.67
1418;34;"No_especificado";"Sevilla";"free";"2019-02-07";"movil";12;15;15;14;0.6667;"busqueda";33.33;9;"flamenco";0.0
1419;22;"No_especificado";"Badajoz";"estudiante";"2021-01-04";"movil";37;18;18;16;0.8333;"busqueda";16.67;9;"latin";5.0
1420;38;"M";"Granada";"premium";"2023-11-27";"pc";38;14;14;14;0.8571;"playlist";21.43;7;"rap";4.25
1421;13;"F";"Tarragona";"premium";"2022-09-27";"movil";44;10;10;10;0.5;"recomendacion";30.0;8;"indie";4.5
1422;13;"No_especificado";"Jaén";"estudiante";"2020-06-20";"pc";104;15;15;15;0.8;"busqueda";40.0;8;"flamenco";3.75
1423;16;"M";"Castellón";"estudiante";"2021-05-01";"pc";45;12;12;12;0.5833;"album";25.0;7;"indie";3.67
1424;31;"M";"Léida";"familiar";"2023-06-03";"movil";51;5;5;5;0.8;"album";40.0;4;"pop";3.5
1425;24;"M";"Salamanca";"premium";"2019-04-05";"movil";53;11;11;11;0.7273;"busqueda";18.18;7;"electronica";0.0
1426;46;"No_especificado";"Vigo";"premium";"2019-07-28";"pc";60;9;9;9;0.7778;"playlist";22.22;5;"latin";3.8
1427;45;"No_especificado";"Castellón";"premium";"2022-08-14";"tablet";24;12;12;12;0.6667;"radio";58.33;7;"rap";3.0
1428;31;"F";"Alcalá de Henares";"premium";"2020-08-22";"tablet";48;11;11;11;0.9091;"busqueda";18.18;6;"indie";3.25
1429;32;"No_especificado";"Granada";"free";"2023-08-18";"movil";40;2;2;2;1.0;"playlist";0.0;2;"indie";5.0
1430;25;"F";"Huelva";"premium";"2021-07-08";"movil";36;18;18;16;0.6111;"radio";16.67;10;"rock";2.0
1431;34;"F";"Barcelona";"premium";"2022-08-31";"movil";9;15;14;14;0.6667;"radio";26.67;9;"flamenco";1.0
1432;25;"F";"Valencia";"free";"2019-03-05";"movil";17;10;10;10;0.8;"radio";30.0;8;"latin";5.0
1433;16;"F";"Cádiz";"free";"2023-12-25";"pc";35;10;10;10;0.7;"playlist";20.0;6;"rap";3.0
1434;15;"F";"Oviedo";"premium";"2020-09-12";"movil";42;12;12;12;0.75;"busqueda";16.67;7;"r&b";2.25
1435;31;"No_especificado";"Valencia";"familiar";"2021-03-16";"movil";100;13;13;10;0.8462;"recomendacion";30.77;6;"rap";4.67
1436;27;"F";"Vigo";"premium";"2023-08-04";"pc";63;8;8;8;0.625;"playlist";25.0;4;"rap";5.0
1437;36;"M";"Alcalá de Henares";"familiar";"2019-10-18";"movil";63;12;12;12;0.75;"busqueda";33.33;7;"pop";0.0
1438;14;"F";"Castellón";"premium";"2022-06-05";"movil";16;8;8;8;0.875;"album";37.5;5;"indie";3.5
