valoracion_id,usuario_id,cancion_id,puntuacion,fecha,comentario_texto
4432,2409,432,2,2024-07-19,Tema del verano
4433,2974,608,4,2022-03-21,Obra maestra
4434,1880,1259,3,2023-10-06,Gran descubrimiento
4435,2425,1748,3,2024-07-31,Perfecto para el gym
4436,2513,1093,4,2023-03-06,Mi favorita del álbum
4437,4419,470,5,2023-04-10,Quedaría mejor sin este verso
4438,4279,716,3,2023-09-28,Me encanta
4439,3698,1307,5,2024-09-26,
4440,4529,1067,3,2024-03-11,Bailazo
4441,3130,1669,3,2024-04-11,
4442,4034,94,4,2022-02-28,Gran descubrimiento
4443,230,1915,3,2024-01-05,
4444,3511,97,5,2023-09-05,Imprescindible
4445,2949,52,2,2022-05-19,Gran descubrimiento
4446,2597,648,5,2023-06-04,
4447,2099,631,3,2024-01-28,Podría mejorar
4448,4015,1399,3,2024-01-28,
4449,2739,528,5,2024-06-10,Tema del verano
4450,4082,1150,1,2022-01-12,Vale la pena escucharla
4451,4858,1116,5,2024-05-11,
4452,2038,487,5,2022-06-03,Repetida en la radio
4453,3835,1918,5,2022-04-27,Poco original
4454,3416,340,3,2022-09-23,
4455,694,304,4,2024-04-20,Increíble
4456,1378,1536,3,2024-07-22,Excelente artista
4457,2370,364,4,2024-06-23,Subidón total
4458,112,1779,4,2022-06-15,No me gusta
4459,3471,1470,3,2023-06-04,Muy buena melodía
4460,390,1362,5,2022-05-09,Mi favorita del álbum
4461,1741,954,5,2024-04-21,Mi favorita del álbum
4462,4344,254,3,2024-05-18,Excelente artista
4463,573,1819,5,2024-01-02,
4464,3021,950,5,2022-11-14,
4465,3786,157,3,2023-04-15,
4466,1578,1694,5,2023-04-05,
4467,2104,1814,3,2023-03-29,Quedaría mejor sin este verso
4468,1097,1757,5,2023-07-23,Sensacional
4469,2413,1093,5,2024-01-08,Podría mejorar
4470,294,470,1,2024-12-11,
4471,3632,551,4,2024-07-24,Mi favorita del álbum
4472,3133,824,5,2022-07-08,Muy buena melodía
4473,2633,944,4,2023-08-11,
4474,4368,1587,3,2024-10-16,
4475,951,496,5,2024-11-13,No me gusta
4476,2011,1373,5,2023-09-13,Excelente artista
4477,1796,16,5,2023-01-14,Poco original
4478,3829,1821,2,2023-01-22,Bailazo
4479,1636,1990,4,2024-12-09,
4480,1428,1608,3,2022-08-11,
4481,4966,240,5,2024-01-16,Excelente artista
4482,1724,1949,4,2024-08-14,¡Buena canción!
4483,300,1639,2,2022-09-12,
4484,997,651,4,2024-06-16,
4485,3708,1813,4,2024-01-26,
4486,4529,1695,3,2023-01-06,Quedaría mejor sin este verso
4487,4712,1439,5,2022-08-02,
4488,3931,13,4,2024-07-31,Gran descubrimiento
4489,3406,327,3,2024-09-06,Increíble
4490,1326,496,3,2022-10-29,
4491,2974,106,1,2024-01-02,Perfecto para el gym
4492,2756,820,5,2022-09-19,Imprescindible
4493,4585,638,3,2023-12-14,
4494,1845,49,4,2023-09-26,No me gusta
4495,915,1612,4,2024-03-02,
4496,3140,1858,4,2022-10-11,Increíble
4497,947,517,3,2024-05-18,Increíble
4498,2337,100,1,2023-10-08,Repetida en la radio
4499,2562,886,2,2023-04-14,Gran descubrimiento
4500,3601,1869,5,2022-10-13,Excelente artista
4501,946,1348,5,2023-01-18,Quedaría mejor sin este verso
4502,4839,84,2,2023-07-09,No me gusta
4503,1183,999,5,2023-11-03,Increíble
4504,2722,1130,2,2023-10-04,
4505,2532,1434,3,2023-09-08,
4506,2409,1971,5,2024-07-27,
4507,297,234,4,2023-04-06,
4508,899,1777,4,2023-06-09,Tema del verano
4509,4435,193,1,2022-03-04,
4510,1375,1757,4,2024-10-18,
4511,4134,1343,5,2024-12-10,
4512,1368,8,5,2024-02-09,
4513,801,1826,4,2024-10-08,Obra maestra
4514,618,342,2,2023-06-12,
4515,343,1556,4,2024-03-20,
4516,3744,392,5,2022-02-17,¡Buena canción!
4517,3867,747,5,2022-04-05,
4518,3590,1140,4,2024-05-10,Quedaría mejor sin este verso
4519,1497,269,5,2024-09-08,No me gusta
4520,3718,1505,5,2023-01-24,Poco original
4521,1020,125,3,2024-05-08,Quedaría mejor sin este verso
4522,349,706,3,2024-02-27,
4523,4144,415,3,2023-08-15,Excelente artista
4524,3509,1337,2,2022-08-21,
4525,2400,1229,4,2024-10-31,Me encanta
4526,2867,49,5,2024-07-20,
4527,667,325,5,2022-02-04,Podría mejorar
4528,3428,459,4,2023-01-08,
4529,2478,1235,4,2022-02-27,
4530,509,1327,4,2024-03-05,Tema del verano
4531,5,1178,4,2023-01-06,
4532,3111,1526,5,2022-06-02,Muy buena melodía
4533,35,239,2,2024-04-27,Repetida en la radio
4534,3315,1170,4,2022-12-26,Bailazo
4535,1638,209,3,2024-03-03,Bailazo
4536,3033,77,3,2024-11-17,¡Buena canción!
4537,30,226,4,2022-07-06,Imprescindible
4538,254,1233,4,2023-05-03,
4539,716,276,3,2022-11-07,
4540,2286,521,3,2024-01-27,
4541,2465,1608,5,2022-09-23,
4542,1902,1485,5,2022-01-13,
4543,3846,670,5,2022-04-08,Bailazo
4544,4875,502,5,2022-02-28,
4545,3629,1653,3,2024-04-07,Gran descubrimiento
4546,4158,749,1,2024-02-09,Repetida en la radio
4547,3171,715,4,2023-07-03,
4548,4315,1877,3,2023-09-16,
4549,586,12,4,2022-05-17,
4550,2927,1053,2,2022-10-06,Muy buena melodía
4551,2976,185,5,2023-05-02,Gran descubrimiento
4552,1462,1331,3,2022-06-19,
4553,3130,961,2,2022-06-20,Increíble
4554,932,1885,4,2022-04-24,Gran descubrimiento
4555,1864,481,3,2022-06-19,
4556,64,1344,4,2024-12-27,Imprescindible
4557,4843,1521,4,2022-07-04,No me gusta
4558,4390,1298,4,2023-01-09,Podría mejorar
4559,3754,1232,4,2024-09-26,
4560,1378,239,5,2022-07-02,¡Buena canción!
4561,3994,179,4,2022-09-05,Mi favorita del álbum
4562,2393,1862,4,2023-04-03,
4563,4713,1744,4,2024-12-18,
4564,4724,345,2,2024-10-11,No me gusta
4565,3359,967,1,2024-03-07,
4566,316,1998,4,2022-05-03,No me gusta
4567,1247,839,5,2024-05-18,
4568,1589,180,4,2024-06-05,Mi favorita del álbum
4569,1636,17,4,2023-03-09,
4570,3746,44,5,2023-12-30,
4571,351,1841,3,2022-08-02,Obra maestra
4572,1414,1284,4,2023-07-16,
4573,2997,723,3,2022-04-02,Quedaría mejor sin este verso
4574,3189,1084,5,2023-08-06,
4575,3189,1178,3,2022-08-30,¡Buena canción!
4576,3941,1892,5,2022-05-29,
4577,2951,971,4,2024-11-23,Obra maestra
4578,3127,633,4,2022-01-17,
4579,1621,584,3,2022-09-30,¡Buena canción!
4580,4342,875,5,2024-10-16,
4581,3924,146,3,2022-01-04,
4582,2191,1281,4,2022-05-05,
4583,4961,680,4,2023-02-04,
4584,4839,1270,5,2024-11-30,Mi favorita del álbum
4585,2340,1905,3,2023-06-25,Sensacional
4586,2302,1452,2,2024-01-14,
4587,633,188,2,2023-04-05,
4588,1724,892,4,2022-01-02,Perfecto para el gym
4589,3885,420,4,2023-12-04,Excelente artista
4590,3409,1331,3,2022-08-07,
4591,1049,1788,3,2023-02-22,Increíble
4592,4389,182,4,2022-10-01,Obra maestra
4593,2854,170,4,2022-11-12,
4594,1956,571,5,2023-10-07,Mi favorita del álbum
4595,2470,1593,3,2024-12-03,Podría mejorar
4596,574,1723,5,2022-05-05,Muy buena melodía
4597,4425,1581,1,2023-09-06,Quedaría mejor sin este verso
4598,3679,1929,2,2023-05-12,Excelente artista
4599,4639,1072,5,2024-07-26,
4600,959,1776,3,2023-05-21,
4601,287,1511,4,2023-12-30,
4602,3351,1215,5,2023-11-16,Quedaría mejor sin este verso
4603,3146,406,4,2024-06-29,Imprescindible
4604,4342,1015,4,2024-11-04,No me gusta
4605,3318,944,1,2024-05-29,Sensacional
4606,2199,991,5,2023-02-03,Quedaría mejor sin este verso
4607,4416,180,5,2022-10-27,
4608,2399,664,1,2024-09-01,Me encanta
4609,478,1179,1,2022-12-05,
4610,4322,1272,5,2022-03-29,
4611,1338,1188,5,2024-04-27,
4612,453,1211,5,2022-06-03,Quedaría mejor sin este verso
4613,1341,627,5,2023-01-03,
4614,4540,1354,5,2023-06-19,Mi favorita del álbum
4615,3440,1278,5,2024-02-05,
4616,423,1180,5,2023-07-16,
4617,2025,113,4,2024-05-25,¡Buena canción!
4618,4261,77,5,2024-05-28,
4619,3692,136,3,2024-05-03,Obra maestra
4620,1713,121,2,2023-06-06,Me encanta
4621,4588,33,4,2023-03-18,
4622,737,1322,5,2022-07-22,
4623,1817,706,3,2023-02-21,
4624,4612,826,2,2023-12-05,Repetida en la radio
4625,2219,344,4,2023-09-05,Podría mejorar
4626,2734,1297,1,2024-01-14,Excelente artista
4627,3005,689,4,2023-05-08,¡Buena canción!
4628,2807,1481,4,2023-12-21,Obra maestra
4629,928,1164,4,2024-06-04,
4630,1375,1739,5,2024-09-27,Obra maestra
4631,2274,1120,5,2023-08-06,
4632,3956,1,4,2022-02-05,
4633,930,579,4,2024-05-03,
4634,4345,1850,4,2024-09-04,Repetida en la radio
4635,1910,1021,5,2024-11-05,Perfecto para el gym
4636,2340,1304,2,2022-04-19,
4637,1491,1244,2,2024-01-30,Me encanta
4638,701,1402,5,2022-07-01,
4639,499,1359,5,2024-12-02,
4640,361,1259,4,2023-11-08,Subidón total
4641,414,1941,2,2022-08-01,
4642,3983,1552,5,2022-03-24,Obra maestra
4643,3554,336,4,2022-10-31,Tema del verano
4644,4903,1039,5,2024-05-31,Excelente artista
4645,1508,1592,5,2022-06-26,
4646,4900,600,3,2024-12-05,Repetida en la radio
4647,1232,1499,4,2024-01-29,
4648,4399,1570,5,2023-04-27,Perfecto para el gym
4649,1724,68,5,2022-04-22,Increíble
4650,278,793,4,2022-04-15,No me gusta
4651,3670,1171,3,2023-03-29,Subidón total
4652,3742,1501,4,2024-07-02,
4653,3434,1027,5,2024-08-27,
4654,4654,1970,4,2023-07-10,Sensacional
4655,1113,720,3,2023-08-01,Muy buena melodía
4656,773,1913,2,2024-05-14,Mi favorita del álbum
4657,3095,1638,4,2023-04-19,Muy buena melodía
4658,1911,74,4,2023-01-28,Quedaría mejor sin este verso
4659,2703,450,4,2022-06-03,Quedaría mejor sin este verso
4660,4340,1598,5,2024-05-22,Excelente artista
4661,4156,1736,4,2024-11-06,
4662,2132,894,4,2024-06-22,Subidón total
4663,3876,374,4,2023-04-15,Subidón total
4664,2779,512,5,2023-09-01,Sensacional
4665,3437,334,5,2024-05-02,Poco original
4666,969,1080,2,2024-09-10,Perfecto para el gym
4667,1439,437,5,2024-05-07,Vale la pena escucharla
4668,1548,325,3,2024-12-24,
4669,1668,1884,4,2022-07-02,Mi favorita del álbum
4670,3983,231,2,2023-12-14,Tema del verano
4671,221,1893,2,2022-02-07,Muy buena melodía
4672,1026,1080,5,2023-03-26,Gran descubrimiento
4673,3778,1008,5,2024-05-11,Bailazo
4674,2864,1369,2,2023-06-16,Quedaría mejor sin este verso
4675,1351,1214,4,2024-06-05,
4676,750,1458,4,2024-01-04,Quedaría mejor sin este verso
4677,4774,458,4,2023-11-15,Excelente artista
4678,3644,511,2,2022-06-12,
4679,620,792,3,2022-10-15,Increíble
4680,3463,1472,4,2022-09-30,
4681,207,1692,4,2023-03-10,Vale la pena escucharla
4682,178,888,5,2022-07-26,Vale la pena escucharla
4683,374,658,4,2024-10-16,Repetida en la radio
4684,2448,1775,5,2023-05-10,
4685,1333,1443,4,2022-09-13,
4686,696,1192,5,2024-03-12,Me encanta
4687,323,1288,5,2024-07-30,
4688,2909,1816,5,2024-06-12,Podría mejorar
4689,1908,206,2,2022-01-15,Me encanta
4690,409,668,3,2022-08-04,Perfecto para el gym
4691,2043,233,4,2024-01-17,Poco original
4692,3566,1123,2,2023-08-15,Excelente artista
4693,4967,407,4,2024-12-13,¡Buena canción!
4694,2242,111,5,2023-11-25,
4695,2316,442,4,2022-01-23,Vale la pena escucharla
4696,1593,935,4,2024-07-15,Gran descubrimiento
4697,4049,321,4,2022-07-16,
4698,254,1126,4,2024-10-06,Sensacional
4699,413,1246,4,2022-04-29,
4700,4741,1035,3,2024-09-29,
4701,1653,1900,5,2023-12-11,
4702,3387,1701,4,2023-03-29,Excelente artista
4703,3355,968,3,2024-11-12,Increíble
4704,4658,1807,5,2024-11-15,Quedaría mejor sin este verso
4705,3901,1588,5,2023-08-11,
4706,1939,1670,3,2023-06-16,No me gusta
4707,224,359,5,2022-03-13,
4708,1205,192,5,2023-12-10,Podría mejorar
4709,2186,1451,5,2023-08-20,
4710,3628,1470,5,2024-09-16,
4711,31,1579,1,2024-04-19,Sensacional
4712,4599,976,3,2023-06-14,Repetida en la radio
4713,3389,1581,5,2022-01-21,Excelente artista
4714,4812,542,4,2022-06-26,Mi favorita del álbum
4715,4958,1525,5,2024-03-08,Vale la pena escucharla
4716,3062,994,4,2022-05-20,Quedaría mejor sin este verso
4717,3897,1743,4,2024-12-29,Gran descubrimiento
4718,2312,1635,3,2023-01-22,No me gusta
4719,832,378,4,2022-11-01,
4720,4225,470,1,2023-12-10,Gran descubrimiento
4721,1705,1542,4,2022-11-20,
4722,4873,1694,4,2023-04-28,Subidón total
4723,2331,1984,4,2024-09-16,
4724,639,1767,4,2023-01-10,Me encanta
4725,2050,1614,5,2023-08-27,Gran descubrimiento
4726,198,921,3,2022-12-07,¡Buena canción!
4727,4711,1212,1,2022-08-09,Subidón total
4728,1722,1257,5,2024-10-19,
4729,2048,625,5,2022-12-15,Gran descubrimiento
4730,1909,1252,4,2023-02-06,¡Buena canción!
4731,2829,578,4,2022-05-13,Sensacional
4732,1209,327,3,2023-06-09,
4733,3942,1160,5,2023-03-06,Subidón total
4734,4615,1380,5,2023-12-16,
4735,4933,342,5,2024-06-11,
4736,4687,862,3,2023-07-19,
4737,125,537,1,2024-04-12,
4738,4702,1053,4,2022-07-24,
4739,2367,1192,5,2024-09-05,Perfecto para el gym
4740,1321,1764,5,2022-12-22,
4741,2743,9,3,2023-11-26,
4742,362,1592,4,2023-09-13,Bailazo
4743,932,399,4,2023-09-29,Muy buena melodía
4744,559,1262,2,2022-09-19,Sensacional
4745,3366,909,5,2024-09-26,Repetida en la radio
4746,3448,701,3,2023-04-22,Bailazo
4747,421,1159,5,2023-11-24,
4748,663,1776,3,2022-12-04,Obra maestra
4749,3430,1325,4,2024-11-17,Subidón total
4750,4177,167,4,2023-06-20,
4751,829,1123,3,2022-09-29,No me gusta
4752,601,1274,4,2022-04-06,Podría mejorar
4753,940,1843,5,2024-07-08,Obra maestra
4754,1822,1946,4,2022-03-06,
4755,1386,504,4,2023-03-26,Tema del verano
4756,2348,595,4,2024-04-12,Tema del verano
4757,4021,45,5,2023-02-14,Excelente artista
4758,2667,622,3,2022-10-24,
4759,3955,415,5,2022-07-06,
4760,4934,29,5,2022-08-10,Me encanta
4761,3280,1051,5,2022-10-07,
4762,90,379,4,2022-04-20,Me encanta
4763,915,1790,5,2022-03-04,
4764,2493,912,5,2022-06-01,Tema del verano
4765,4015,700,4,2024-05-23,Increíble
4766,2983,1346,4,2022-02-06,
4767,2195,968,3,2022-04-06,Gran descubrimiento
4768,3136,1186,3,2022-01-18,Mi favorita del álbum
4769,3096,1833,3,2022-02-22,
4770,3515,1407,2,2023-10-26,¡Buena canción!
4771,1908,173,4,2022-05-13,Sensacional
4772,3313,1565,4,2023-07-05,
4773,1986,968,4,2023-12-06,Subidón total
4774,1921,1739,3,2022-04-27,
4775,1107,122,2,2023-04-29,
4776,1969,411,2,2023-04-14,
4777,4806,1222,1,2024-02-09,Perfecto para el gym
4778,2508,611,4,2022-10-29,Quedaría mejor sin este verso
4779,364,1913,2,2024-09-08,Sensacional
4780,451,1822,2,2022-01-08,Podría mejorar
4781,2573,740,5,2023-04-20,
4782,3205,1817,5,2023-01-07,
4783,4109,1718,4,2023-04-11,Subidón total
4784,476,1330,5,2024-12-27,Perfecto para el gym
4785,1545,478,1,2023-01-29,Sensacional
4786,4541,1975,5,2023-01-06,Bailazo
4787,2861,1476,5,2024-04-20,
4788,4698,1662,5,2022-11-06,
4789,2111,1044,4,2022-04-26,
4790,1080,1537,4,2024-01-18,Mi favorita del álbum
4791,1401,742,5,2023-06-06,Podría mejorar
4792,1182,1316,5,2024-08-16,
4793,3851,158,5,2024-11-10,
4794,3435,1917,3,2022-06-12,Sensacional
4795,2415,195,5,2024-02-29,
4796,3034,888,5,2022-10-16,Bailazo
4797,3345,721,4,2024-06-11,
4798,1945,989,1,2023-05-30,
4799,1894,72,3,2023-09-12,
4800,840,161,4,2022-05-07,
4801,3886,383,1,2022-09-09,Me encanta
4802,2270,1549,3,2024-07-27,
4803,1017,259,2,2023-02-22,Tema del verano
4804,802,1514,5,2023-12-20,
4805,4014,1512,5,2022-10-02,¡Buena canción!
4806,4834,973,2,2023-05-06,Vale la pena escucharla
4807,1565,1058,3,2024-03-24,
4808,1702,1552,4,2022-07-08,
4809,3735,686,5,2023-10-26,
4810,1804,417,5,2023-09-01,Tema del verano
4811,3546,1503,4,2022-09-29,Increíble
4812,2439,288,5,2024-12-15,Quedaría mejor sin este verso
4813,4350,674,5,2023-02-24,Increíble
4814,1452,132,4,2023-11-04,Tema del verano
4815,4313,121,5,2022-01-08,Vale la pena escucharla
4816,1873,1742,5,2022-08-22,
4817,1593,1125,5,2023-01-15,No me gusta
4818,238,388,5,2022-12-30,Poco original
4819,4840,1513,1,2023-09-06,¡Buena canción!
4820,4999,773,3,2023-05-16,
4821,3290,406,4,2023-10-16,Excelente artista
4822,4064,1030,4,2024-10-08,Muy buena melodía
4823,2304,415,4,2022-09-01,
4824,3154,1471,4,2022-05-21,Quedaría mejor sin este verso
4825,3301,1515,4,2024-12-24,Podría mejorar
4826,3498,945,4,2022-12-24,Subidón total
4827,4078,942,5,2022-05-04,Imprescindible
4828,722,572,1,2024-06-25,
4829,558,1878,5,2024-05-04,
4830,3210,118,2,2022-12-15,¡Buena canción!
4831,4367,1783,3,2023-08-23,
4832,3609,389,4,2022-07-13,
4833,2443,291,5,2022-05-20,Podría mejorar
4834,4033,447,4,2023-06-17,Podría mejorar
4835,1152,1183,5,2022-06-06,
4836,3530,477,4,2023-07-28,
4837,238,833,5,2024-04-22,
4838,3095,1714,3,2022-12-09,
4839,3505,802,5,2024-10-11,
4840,8,951,3,2024-06-08,No me gusta
4841,1573,758,4,2024-10-02,
4842,1755,173,4,2022-06-08,
4843,3261,1194,4,2024-12-21,Mi favorita del álbum
4844,455,1366,2,2024-09-21,Imprescindible
4845,1218,39,5,2023-06-04,Repetida en la radio
4846,1423,1907,4,2022-10-30,Imprescindible
4847,2178,1342,4,2024-07-19,Podría mejorar
4848,4542,815,5,2023-12-02,
4849,2599,1503,3,2024-04-10,Excelente artista
4850,4783,1304,4,2024-06-05,Quedaría mejor sin este verso
4851,32,1845,2,2022-06-20,
4852,369,59,1,2022-12-28,
4853,1414,1093,5,2024-05-20,
4854,4,739,5,2022-06-16,Sensacional
4855,2393,1761,4,2024-07-26,Tema del verano
4856,2495,1827,5,2023-06-24,Imprescindible
4857,2002,1974,4,2022-05-26,
4858,647,1511,4,2022-12-17,Repetida en la radio
4859,1669,118,4,2024-04-28,Subidón total
4860,2858,1065,3,2023-03-30,
4861,3516,1508,5,2024-01-09,Podría mejorar
4862,2401,715,4,2024-02-19,
4863,665,370,4,2023-05-10,Tema del verano
4864,1127,603,5,2023-03-22,Excelente artista
4865,392,643,2,2022-07-10,
4866,3995,1244,4,2024-04-11,Muy buena melodía
4867,3766,1356,5,2023-07-01,
4868,4050,1989,4,2022-11-28,
4869,511,1985,2,2024-08-16,Perfecto para el gym
4870,466,579,5,2022-09-14,Poco original
4871,3841,1533,1,2024-04-16,
4872,437,1956,4,2022-09-02,
4873,1790,1720,5,2023-11-29,Sensacional
4874,3459,1011,5,2023-07-06,Muy buena melodía
4875,1644,43,4,2024-10-19,Perfecto para el gym
4876,1271,1996,2,2023-02-19,
4877,2975,1049,5,2023-09-10,Mi favorita del álbum
4878,1117,1010,5,2022-09-16,Vale la pena escucharla
4879,1144,1837,3,2023-10-06,Me encanta
4880,1585,1479,4,2024-02-22,¡Buena canción!
4881,2541,1529,4,2022-10-08,
4882,2795,1266,5,2024-12-19,
4883,1559,1995,4,2024-09-04,Excelente artista
4884,1225,1526,4,2024-04-27,Perfecto para el gym
4885,1077,1765,5,2023-06-28,
4886,947,1958,4,2024-06-14,Gran descubrimiento
4887,1584,713,3,2024-11-04,No me gusta
4888,2572,1388,4,2022-02-24,Sensacional
4889,845,419,3,2022-08-06,Poco original
4890,1389,236,2,2023-07-17,Bailazo
4891,4811,737,5,2023-07-08,Obra maestra
4892,3160,471,5,2022-03-18,
4893,3730,1434,3,2022-06-01,Obra maestra
4894,3135,372,3,2023-09-21,
4895,10,67,3,2023-07-11,Bailazo
4896,1149,1617,3,2024-03-20,Mi favorita del álbum
4897,553,1456,2,2024-05-06,
4898,66,1984,5,2022-10-02,Bailazo
4899,2525,1825,3,2024-02-26,Excelente artista
4900,3636,1187,5,2022-06-15,Sensacional
4901,1982,57,5,2022-02-28,
4902,1778,1015,4,2022-08-09,
4903,1686,29,4,2023-05-12,
4904,2414,479,4,2022-04-11,¡Buena canción!
4905,198,1904,3,2024-04-14,Mi favorita del álbum
4906,3469,134,5,2023-03-29,Quedaría mejor sin este verso
4907,3400,939,3,2024-02-25,
4908,932,615,5,2022-02-13,Poco original
4909,3188,1278,4,2023-02-01,
4910,1688,1425,5,2023-06-08,Repetida en la radio
4911,3184,114,5,2022-10-07,Poco original
4912,246,496,4,2023-10-27,Quedaría mejor sin este verso
4913,1613,71,5,2023-10-02,Mi favorita del álbum
4914,1740,1405,2,2024-02-23,Sensacional
4915,3618,1083,4,2024-02-05,Muy buena melodía
4916,4391,305,3,2024-03-23,Vale la pena escucharla
4917,3158,1587,5,2024-10-08,Sensacional
4918,4227,1969,3,2024-08-07,
4919,1376,2,4,2024-03-11,
4920,4922,454,4,2024-09-23,
4921,2075,124,5,2023-01-29,
4922,925,824,4,2024-10-31,
4923,4678,1552,2,2022-04-11,Increíble
4924,3376,132,4,2024-01-21,
4925,2132,1299,2,2024-06-02,
4926,3231,1469,3,2023-02-12,Podría mejorar
4927,1936,119,2,2024-08-04,Me encanta
4928,4537,456,4,2024-05-26,Repetida en la radio
4929,4244,1693,5,2022-11-10,
4930,1705,657,5,2022-05-10,Mi favorita del álbum
4931,1181,37,3,2022-07-03,Bailazo
4932,2760,467,5,2023-12-01,
4933,4118,30,5,2024-02-24,
4934,4904,1309,2,2024-12-12,Subidón total
4935,3806,868,5,2023-10-16,
4936,468,1869,2,2022-06-09,
4937,4191,302,4,2022-08-02,Obra maestra
4938,3610,307,3,2024-04-08,
4939,3307,720,3,2024-04-27,
4940,3451,1604,5,2023-02-14,
4941,3967,1666,4,2022-07-21,Gran descubrimiento
4942,2213,3,2,2024-12-31,
4943,237,117,4,2024-02-05,Obra maestra
4944,1498,566,5,2022-06-11,Sensacional
4945,942,2000,2,2022-02-03,Obra maestra
4946,4280,567,5,2024-03-24,
4947,692,1575,4,2023-12-21,Quedaría mejor sin este verso
4948,2330,1385,4,2024-06-24,
4949,4376,190,4,2023-10-02,
4950,3198,483,3,2023-02-27,Obra maestra
4951,3991,1540,5,2024-07-13,Vale la pena escucharla
4952,2806,1113,3,2023-12-08,Quedaría mejor sin este verso
4953,4527,1833,3,2023-08-26,
4954,4262,1722,4,2022-11-29,
4955,349,564,4,2022-07-28,
4956,1350,838,2,2022-08-21,¡Buena canción!
4957,1779,983,5,2023-07-06,
4958,3157,1934,3,2024-01-16,Podría mejorar
4959,1863,1612,5,2024-06-24,
4960,2253,934,4,2023-09-26,No me gusta
4961,2380,293,3,2022-11-13,Perfecto para el gym
4962,2197,540,5,2022-05-25,
4963,2658,473,5,2022-05-31,Tema del verano
4964,2579,363,4,2024-11-04,No me gusta
4965,3411,1108,3,2024-12-17,Quedaría mejor sin este verso
4966,4655,1317,5,2023-01-28,Tema del verano
4967,1661,556,3,2023-05-30,Bailazo
4968,4005,368,3,2022-12-18,Tema del verano
4969,1212,801,5,2023-11-01,Repetida en la radio
4970,2193,662,5,2023-01-01,Me encanta
4971,2875,1471,4,2024-06-08,Vale la pena escucharla
4972,2908,1088,4,2022-02-11,Quedaría mejor sin este verso
4973,3151,563,3,2023-10-30,Gran descubrimiento
4974,4332,1356,3,2024-09-15,Subidón total
4975,3691,536,3,2022-04-08,Me encanta
4976,2544,1624,3,2022-10-11,Perfecto para el gym
4977,2748,1975,3,2023-05-22,Obra maestra
4978,1343,1164,4,2024-11-04,Quedaría mejor sin este verso
4979,759,1903,4,2023-12-27,Muy buena melodía
4980,4960,1732,4,2022-04-29,Perfecto para el gym
4981,3741,1479,4,2022-09-12,¡Buena canción!
4982,1017,764,5,2022-09-21,
4983,1697,1695,3,2024-02-29,Quedaría mejor sin este verso
4984,3134,1957,2,2024-10-12,Imprescindible
4985,4141,373,5,2022-04-06,
4986,4549,1405,4,2023-04-14,Sensacional
4987,962,1159,5,2023-03-13,Subidón total
4988,455,653,4,2024-05-28,Subidón total
4989,2825,1461,4,2023-02-01,Subidón total
4990,515,727,3,2022-07-30,Excelente artista
4991,2273,514,5,2024-09-27,Podría mejorar
4992,452,344,5,2024-12-20,
