id,playlist_id,cancion_id,posicion,fecha_agregada
2948,359,260,80,2021-10-13
2949,12,1066,86,2022-03-27
2950,347,383,87,2022-09-15
2951,97,835,16,2024-03-12
2952,138,1790,25,2023-07-23
2953,341,294,119,2022-11-22
2954,65,1875,96,2022-02-05
2955,72,1934,1,2022-01-06
2956,182,1019,188,2022-02-09
2957,428,1722,191,2023-02-26
2958,259,1481,66,2024-10-13
2959,324,1187,14,2024-10-31
2960,484,97,181,2021-10-15
2961,196,391,84,2023-11-11
2962,224,592,48,2023-01-26
2963,26,1315,2,2024-01-15
2964,492,1968,43,2022-04-20
2965,360,832,127,2022-07-20
2966,283,1986,61,2021-09-22
2967,66,1184,136,2022-12-19
2968,363,1568,72,2023-04-11
2969,168,1144,200,2022-10-01
2970,60,1335,12,2022-02-07
2971,475,844,57,2024-10-02
2972,223,976,48,2024-05-06
2973,1,6,73,2023-10-06
2974,9,1040,23,2024-05-10
2975,362,21,156,2021-09-01
2976,202,283,39,2023-08-04
2977,76,1079,137,2024-02-03
2978,235,300,130,2022-09-28
2979,335,1218,94,2021-06-02
2980,187,1348,169,2021-11-01
2981,324,1208,67,2024-05-07
2982,78,658,75,2021-11-07
2983,189,855,145,2022-06-22
2984,37,698,55,2023-12-10
2985,452,235,97,2023-10-08
2986,37,1051,69,2023-07-18
2987,202,375,18,2024-02-24
2988,213,97,148,2022-03-01
2989,313,698,37,2023-02-21
2990,86,1757,51,2021-11-11
2991,297,1291,191,2023-11-22
2992,32,1591,17,2022-12-15
2993,355,1915,121,2022-10-22
2994,290,1501,123,2022-11-12
2995,249,1157,156,2023-08-11
2996,334,1773,188,2021-12-14
2997,240,224,192,2023-09-30
2998,192,54,200,2024-11-26
2999,42,477,195,2023-07-13
3000,271,717,64,2021-04-10
3001,209,230,72,2022-10-11
3002,154,1321,200,2021-06-14
3003,227,174,124,2021-11-16
3004,258,246,32,2022-09-02
3005,362,1673,51,2021-09-26
3006,423,1830,144,2022-10-07
3007,71,1761,155,2024-03-29
3008,220,1473,113,2023-03-04
3009,321,1219,123,2023-01-09
3010,285,1312,32,2022-05-28
3011,151,1703,172,2023-01-14
3012,175,119,193,2022-05-02
3013,118,939,46,2021-11-16
3014,405,930,44,2023-05-30
3015,372,171,75,2023-04-10
3016,283,1356,4,2021-09-12
3017,182,1244,102,2022-02-04
3018,358,722,25,2022-05-10
3019,63,956,19,2024-02-20
3020,414,1344,87,2023-12-12
3021,225,1344,8,2023-05-13
3022,495,432,42,2024-03-16
3023,135,880,182,2021-12-24
3024,104,425,145,2023-10-02
3025,483,1999,188,2023-02-07
3026,101,314,11,2023-09-20
3027,294,1684,88,2023-08-03
3028,174,616,107,2023-09-01
3029,141,1839,110,2023-08-21
3030,127,541,156,2023-07-11
3031,181,777,39,2024-03-29
3032,97,928,189,2024-02-18
3033,436,755,34,2023-01-07
3034,377,1087,75,2021-10-28
3035,40,1131,127,2021-09-16
3036,325,1262,89,2023-03-05
3037,442,3,41,2022-09-08
3038,115,316,18,2021-10-18
3039,112,1560,130,2023-01-25
3040,376,907,128,2022-04-15
3041,65,1510,52,2022-04-30
3042,426,85,174,2022-06-10
3043,111,241,80,2024-08-31
3044,66,398,82,2022-12-05
3045,431,1873,191,2023-11-03
3046,422,1821,127,2023-04-06
3047,412,157,153,2021-09-26
3048,181,1010,125,2024-03-08
3049,38,941,37,2022-04-07
3050,278,1381,47,2022-09-28
3051,179,402,99,2024-03-16
3052,210,108,188,2022-12-17
3053,451,1640,13,2022-05-08
3054,105,645,133,2022-07-08
3055,33,1549,41,2022-08-09
3056,116,1368,21,2023-08-24
3057,25,581,14,2023-03-19
3058,223,120,168,2024-03-10
3059,20,206,88,2022-08-06
3060,382,871,174,2023-06-20
3061,379,1738,111,2023-08-10
3062,17,1673,146,2024-07-29
3063,206,1072,111,2022-11-28
3064,244,39,94,2022-09-22
3065,366,1470,142,2022-10-11
3066,12,629,104,2022-06-24
3067,277,955,103,2022-01-16
3068,213,1751,86,2022-03-07
3069,239,525,8,2021-08-07
3070,374,45,100,2024-08-25
3071,473,697,74,2022-03-02
3072,308,1386,120,2022-11-15
3073,7,506,134,2022-02-14
3074,432,1065,22,2021-08-04
3075,330,414,187,2023-04-24
3076,243,428,68,2022-02-09
3077,108,661,101,2024-06-10
3078,455,1549,125,2023-07-21
3079,180,1439,109,2021-07-10
3080,223,1420,17,2024-01-28
3081,453,1294,16,2023-06-01
3082,421,496,121,2023-12-27
3083,131,631,106,2022-08-28
3084,65,1045,162,2022-02-08
3085,464,480,87,2022-12-19
3086,162,179,200,2021-11-01
3087,367,1390,153,2024-07-26
3088,37,415,200,2023-03-24
3089,30,1577,185,2023-01-21
3090,228,398,185,2023-11-19
3091,405,1546,49,2023-07-15
3092,149,1576,166,2024-07-02
3093,256,543,171,2024-05-16
3094,196,315,185,2023-09-19
3095,493,1285,149,2024-05-14
3096,184,1637,182,2024-03-30
3097,58,1141,181,2021-03-09
3098,272,235,34,2021-09-13
3099,315,853,196,2022-01-10
3100,174,890,3,2022-12-31
3101,15,211,138,2024-03-27
3102,327,1824,133,2024-02-07
3103,20,1793,125,2022-07-07
3104,342,1440,50,2021-12-26
3105,103,1786,88,2022-10-26
3106,116,396,160,2023-12-06
3107,496,3,162,2021-10-08
3108,84,302,8,2022-01-03
3109,477,904,119,2022-05-31
3110,412,107,21,2021-02-28
3111,209,109,11,2022-12-02
3112,43,1111,101,2022-09-22
3113,467,424,107,2023-05-05
3114,426,861,174,2022-07-05
3115,468,1197,24,2024-01-25
3116,33,941,57,2022-06-06
3117,80,261,91,2024-03-14
3118,487,1015,47,2024-04-06
3119,180,979,20,2022-02-22
3120,384,1975,41,2021-04-23
3121,474,129,165,2022-01-16
3122,107,496,176,2024-09-16
3123,217,321,163,2023-12-02
3124,206,160,41,2022-09-04
3125,250,1893,172,2022-01-30
3126,282,1356,107,2023-08-19
3127,439,1831,24,2021-10-29
3128,187,1830,16,2022-06-09
3129,96,206,94,2024-09-25
3130,245,529,9,2022-09-18
3131,415,1406,40,2024-10-01
3132,263,657,70,2021-08-30
3133,131,615,84,2022-09-28
3134,473,279,178,2022-03-12
3135,454,1263,59,2022-04-29
3136,369,1243,197,2023-08-03
3137,432,1911,83,2022-01-20
3138,307,594,152,2022-09-18
3139,142,197,113,2021-05-28
3140,256,1720,169,2024-04-11
3141,300,1915,179,2021-08-14
3142,323,413,34,2022-07-10
3143,26,141,196,2023-09-30
3144,450,841,191,2021-10-03
3145,160,893,122,2021-05-04
3146,316,1948,136,2021-09-04
3147,2,1297,84,2023-09-15
3148,75,1437,101,2023-07-07
3149,290,1672,68,2022-10-31
3150,86,858,168,2022-03-15
3151,314,1077,178,2023-08-08
3152,325,685,29,2023-04-18
3153,19,1766,111,2023-12-04
3154,183,818,113,2022-09-30
3155,6,227,175,2021-05-21
3156,20,1858,42,2022-01-15
3157,173,1507,37,2022-03-22
3158,236,1924,44,2021-06-02
3159,474,1413,193,2021-07-24
3160,239,866,178,2022-04-27
3161,440,884,71,2021-10-13
3162,168,1956,103,2022-09-19
3163,118,280,188,2022-04-02
3164,496,145,23,2022-04-08
3165,335,128,26,2021-02-12
3166,29,1658,76,2024-01-11
3167,161,1686,182,2023-12-29
3168,304,1185,141,2022-08-29
3169,194,1676,94,2024-09-27
3170,210,296,80,2023-10-05
3171,75,1164,14,2023-05-12
3172,123,1558,154,2023-02-17
3173,371,1587,33,2021-11-29
3174,36,428,109,2024-01-06
3175,83,1446,90,2023-02-12
3176,134,1739,57,2022-02-16
3177,217,1029,111,2023-04-27
3178,113,1329,69,2023-05-04
3179,406,127,5,2023-05-04
3180,41,1670,61,2023-08-09
3181,237,1585,135,2021-07-27
3182,336,1926,19,2022-09-03
3183,440,219,94,2022-05-23
3184,225,1446,3,2023-07-08
3185,305,56,111,2024-01-13
3186,224,1216,92,2023-12-03
3187,115,167,33,2021-05-18
3188,432,1995,131,2021-11-17
3189,284,172,181,2021-04-20
3190,450,1981,192,2022-02-26
3191,288,804,11,2023-05-27
3192,439,1924,72,2021-06-11
3193,22,368,176,2023-06-20
3194,386,1727,121,2023-03-05
3195,270,147,34,2022-10-12
3196,387,802,82,2023-08-20
3197,35,665,187,2023-06-03
3198,490,228,88,2024-02-15
3199,164,1236,194,2022-03-18
3200,390,1450,155,2023-04-28
3201,227,31,170,2021-04-21
3202,113,1294,114,2022-10-08
3203,413,1442,148,2021-06-09
3204,2,377,164,2023-05-20
3205,169,1512,62,2021-11-07
3206,312,1470,8,2023-09-23
3207,266,1651,63,2023-03-31
3208,71,283,168,2024-01-24
3209,301,1898,33,2022-02-17
3210,191,1935,186,2023-08-21
3211,126,1176,132,2022-02-27
3212,390,24,3,2023-01-01
3213,265,1541,171,2023-06-05
3214,131,1769,15,2022-04-21
3215,208,1387,42,2023-08-10
3216,345,1886,39,2024-01-12
3217,44,1283,100,2022-03-24
3218,245,12,132,2023-01-08
3219,116,128,184,2023-07-17
3220,401,456,55,2021-10-24
3221,421,465,153,2024-02-08
3222,41,1733,58,2023-05-02
3223,294,1258,93,2023-10-09
3224,97,1567,23,2024-09-03
3225,47,1845,76,2021-04-22
3226,46,1357,98,2023-12-16
3227,439,1428,195,2022-03-28
3228,37,1678,156,2024-01-20
3229,463,1883,13,2023-05-29
3230,184,3,70,2023-11-15
3231,343,1026,29,2024-03-14
3232,409,231,40,2022-01-02
3233,480,1867,26,2023-01-21
3234,440,775,156,2022-03-24
3235,158,1298,171,2021-08-09
3236,188,1494,104,2021-10-26
3237,384,1114,78,2021-05-05
3238,74,89,45,2024-08-08
3239,276,606,32,2022-10-21
3240,313,654,105,2023-03-15
3241,485,529,118,2021-12-03
3242,115,270,41,2021-07-15
3243,194,87,182,2024-05-23
3244,233,358,85,2022-10-19
3245,71,887,56,2024-07-12
3246,332,1765,190,2024-03-22
3247,464,1126,140,2023-10-04
3248,259,1201,112,2024-03-01
3249,214,416,29,2023-09-03
3250,299,1063,47,2022-01-09
3251,462,783,11,2023-12-01
3252,382,122,147,2022-06-30
3253,220,180,95,2023-03-09
3254,94,1781,151,2023-06-13
3255,293,1264,168,2024-01-29
3256,302,1534,101,2022-03-20
3257,78,110,104,2022-07-16
3258,195,733,22,2023-10-28
3259,108,889,88,2024-06-07
3260,214,299,181,2023-05-11
3261,95,1928,69,2023-01-28
3262,158,1232,68,2021-07-21
3263,93,1539,138,2023-04-17
3264,71,1672,7,2024-05-20
3265,59,1930,169,2021-06-17
3266,448,1224,193,2023-07-18
3267,406,689,106,2023-06-01
3268,278,1977,148,2022-10-01
3269,227,98,68,2021-11-12
3270,135,188,130,2022-01-23
3271,374,1209,156,2024-08-06
3272,400,1191,98,2021-09-27
3273,316,1086,89,2021-08-30
3274,14,827,86,2023-07-08
3275,81,858,51,2021-07-09
3276,410,443,165,2021-12-16
3277,435,1507,72,2022-03-05
3278,370,1855,39,2021-03-14
3279,153,1487,37,2022-10-16
3280,54,797,116,2022-07-26
3281,81,595,51,2021-09-15
3282,379,40,8,2023-11-09
3283,264,1564,159,2024-07-29
3284,197,981,9,2023-08-27
3285,267,686,22,2022-09-01
3286,372,20,131,2023-04-02
3287,132,1787,157,2023-12-04
3288,475,404,53,2024-04-15
3289,20,1524,117,2022-08-17
3290,381,1354,180,2024-04-12
3291,199,663,122,2022-12-20
3292,24,892,99,2022-11-22
3293,337,869,102,2024-02-09
3294,353,76,32,2024-04-19
3295,306,360,53,2021-12-15
3296,439,1883,53,2022-06-02
3297,351,1878,79,2022-10-23
3298,390,1570,137,2023-09-02
3299,482,605,180,2022-02-24
3300,4,181,157,2023-10-10
3301,52,48,27,2022-04-13
3302,218,308,66,2021-06-13
3303,18,1165,77,2023-07-21
3304,409,1531,172,2021-08-28
3305,197,717,124,2023-12-25
3306,184,532,137,2024-07-14
3307,337,1542,36,2023-06-08
3308,427,4,160,2022-08-30
3309,347,689,1,2022-08-10
3310,102,261,177,2022-05-06
3311,37,966,164,2023-05-07
3312,445,673,35,2022-07-29
3313,74,1075,112,2024-04-11
3314,106,1498,157,2022-12-28
3315,25,296,86,2023-02-26
3316,441,188,189,2021-10-21
3317,165,704,179,2022-04-06
3318,132,1344,17,2023-06-09
3319,317,1619,114,2022-10-13
3320,203,877,149,2022-05-08
3321,231,238,126,2022-10-11
3322,296,1865,54,2023-06-25
3323,111,956,114,2024-09-09
3324,180,1278,152,2021-10-13
3325,398,1344,6,2022-12-13
3326,189,1470,110,2022-10-18
3327,445,485,183,2022-08-30
3328,47,836,189,2021-07-02
3329,187,570,141,2022-07-23
3330,331,1398,51,2022-10-28
3331,128,226,147,2023-01-27
3332,441,1621,134,2022-04-17
3333,500,1330,137,2021-09-13
3334,381,128,181,2023-11-28
3335,354,1937,118,2022-07-07
3336,232,1843,1,2023-12-15
3337,193,865,26,2021-07-30
3338,484,297,102,2021-04-18
3339,96,854,108,2024-10-13
3340,215,1606,70,2022-01-07
3341,85,566,120,2023-03-18
3342,459,1658,58,2022-12-04
3343,104,1258,131,2023-09-18
3344,461,1066,54,2024-08-11
3345,407,1648,176,2024-10-27
3346,279,1710,35,2022-07-03
3347,53,690,28,2021-09-24
3348,18,1161,23,2023-11-12
3349,394,1541,88,2022-08-29
3350,289,830,30,2022-02-04
3351,3,132,115,2022-10-05
3352,191,1073,62,2023-10-01
3353,243,908,116,2022-06-09
3354,154,1119,6,2021-03-29
3355,471,366,181,2023-10-02
3356,80,943,79,2024-03-29
3357,193,1162,86,2021-09-21
3358,346,1391,125,2022-06-23
3359,213,1101,111,2022-08-17
3360,42,1593,101,2023-04-17
3361,421,1373,193,2023-05-09
3362,393,1749,195,2021-07-04
3363,91,351,42,2021-11-15
3364,464,890,198,2023-04-10
3365,38,2000,17,2022-05-17
3366,274,1197,53,2021-08-21
3367,288,329,5,2023-02-11
3368,374,856,33,2024-02-03
3369,467,1297,96,2023-03-18
3370,337,1793,14,2023-11-23
3371,489,490,38,2023-09-28
3372,270,371,198,2023-08-14
3373,346,1269,124,2021-08-15
3374,443,728,88,2023-07-30
3375,132,1118,193,2023-12-18
3376,374,1574,121,2024-11-05
3377,281,1592,90,2024-09-10
3378,422,886,101,2023-02-13
3379,229,564,80,2024-07-17
3380,171,357,168,2022-03-03
3381,347,235,135,2022-09-26
3382,266,1169,101,2023-01-16
3383,443,283,117,2023-12-05
3384,46,132,128,2023-12-24
3385,115,576,130,2021-06-19
3386,41,1964,89,2023-11-20
3387,101,707,54,2023-10-15
3388,359,1142,199,2021-12-13
3389,298,1322,93,2022-07-23
3390,123,1186,20,2023-04-27
3391,264,229,19,2023-09-08
3392,102,1463,4,2022-02-27
3393,440,1311,4,2022-04-02
3394,342,1127,30,2021-08-07
3395,280,983,174,2023-05-27
3396,66,704,93,2023-05-14
3397,289,706,39,2022-01-18
3398,107,1951,18,2024-05-01
3399,210,1462,105,2022-11-28
3400,87,308,110,2021-07-15
3401,56,614,192,2021-12-08
3402,88,498,104,2022-11-08
3403,48,541,93,2024-09-25
3404,231,1152,172,2023-04-14
3405,329,978,83,2024-04-09
3406,299,297,61,2022-02-05
3407,113,1540,37,2023-03-05
3408,68,229,99,2023-05-09
3409,433,76,100,2023-05-09
3410,123,160,43,2023-02-18
3411,453,902,75,2023-07-01
3412,284,1756,100,2021-09-12
3413,230,1789,127,2022-09-24
3414,346,1550,36,2021-09-15
3415,491,899,181,2021-12-23
3416,486,850,79,2024-09-12
3417,279,805,39,2021-10-08
3418,463,538,155,2023-03-04
3419,330,41,41,2023-04-11
3420,245,812,105,2023-01-11
3421,170,1481,109,2021-09-22
3422,300,358,188,2022-01-24
3423,292,1073,110,2023-05-26
3424,111,461,105,2024-08-15
3425,47,1333,11,2021-03-01
3426,365,866,29,2024-03-19
3427,415,970,45,2024-08-19
3428,112,1287,155,2022-10-15
3429,335,1405,122,2021-02-04
3430,286,1208,75,2024-03-24
3431,474,879,140,2021-11-14
3432,69,1887,182,2024-03-20
3433,421,960,150,2023-12-31
3434,21,544,138,2024-11-04
3435,98,1138,73,2024-01-04
3436,147,1574,48,2021-05-22
3437,438,1353,93,2023-12-03
3438,201,306,93,2022-08-26
3439,17,1137,61,2023-10-23
3440,205,1657,157,2021-08-21
3441,480,1653,19,2022-08-23
3442,392,791,50,2023-02-18
3443,68,1201,174,2023-07-04
3444,246,758,90,2023-04-22
3445,166,1880,98,2024-05-02
3446,286,1244,91,2023-10-19
3447,470,1522,72,2023-07-24
3448,43,1316,19,2021-12-04
3449,7,1736,146,2021-04-02
3450,232,205,48,2023-11-13
3451,248,1082,65,2023-05-27
3452,120,1707,123,2022-12-23
3453,34,545,110,2024-02-14
3454,165,1254,62,2022-03-25
3455,240,1887,50,2023-09-28
3456,328,1605,195,2021-07-27
3457,395,1093,90,2023-03-22
3458,52,468,198,2023-02-07
3459,235,1697,24,2022-11-13
3460,213,1973,41,2021-09-24
3461,100,1839,79,2023-04-11
3462,143,401,196,2022-02-20
3463,371,462,77,2021-10-18
3464,23,582,169,2022-08-20
3465,336,339,46,2022-07-17
3466,103,1784,148,2023-02-10
3467,469,933,182,2021-08-13
3468,145,124,29,2021-02-06
3469,475,654,77,2024-10-02
3470,25,862,145,2022-09-17
3471,329,588,109,2024-09-07
3472,421,1526,200,2024-01-11
3473,139,100,68,2022-04-28
3474,353,133,25,2024-04-01
3475,131,369,178,2022-11-10
3476,248,1428,22,2023-07-06
3477,112,808,96,2023-05-09
3478,146,1458,78,2023-09-26
3479,439,963,37,2022-01-08
3480,366,1221,193,2022-05-09
3481,8,1913,177,2022-04-03
3482,101,1183,11,2024-03-24
3483,218,433,26,2022-03-15
3484,184,1091,153,2023-11-09
3485,274,1889,53,2021-12-31
3486,85,1887,4,2022-07-04
3487,141,949,160,2023-07-22
3488,156,1388,165,2024-03-06
3489,452,182,43,2023-04-22
3490,159,1763,150,2023-01-14
3491,271,494,190,2021-04-12
3492,34,638,14,2023-06-30
3493,141,940,122,2023-06-22
3494,394,1979,80,2022-08-29
3495,121,1416,109,2024-03-08
3496,17,315,53,2024-03-25
3497,180,863,184,2021-10-21
3498,475,1818,84,2023-11-04
3499,340,249,37,2021-03-22
3500,213,1494,54,2022-02-24
3501,228,1883,140,2023-07-01
3502,151,6,99,2023-02-14
3503,330,1029,120,2022-12-08
3504,327,442,133,2023-07-25
3505,361,948,6,2022-06-29
3506,431,1441,71,2023-07-04
3507,256,1218,179,2023-07-10
3508,93,1755,132,2023-09-15
3509,490,1316,51,2024-04-17
3510,135,1309,54,2021-04-21
3511,429,1013,145,2024-02-12
3512,207,1066,183,2021-08-07
3513,109,1675,149,2023-10-28
3514,366,297,142,2022-08-20
3515,478,1385,107,2021-06-27
3516,81,1826,174,2021-09-17
3517,251,65,12,2023-05-27
3518,426,142,33,2022-05-30
3519,203,1612,157,2022-07-20
3520,108,1526,179,2024-07-20
3521,319,961,51,2023-02-18
3522,196,1392,153,2024-01-18
3523,54,318,181,2022-10-24
3524,62,641,163,2023-02-12
3525,392,1221,179,2022-11-08
3526,350,149,119,2022-11-18
3527,83,116,175,2022-12-16
3528,445,1521,51,2022-07-05
3529,262,1556,39,2023-12-23
3530,302,1701,194,2021-09-16
3531,287,906,167,2024-03-21
3532,162,212,75,2022-07-06
3533,409,1537,170,2022-02-28
3534,9,1615,195,2023-06-21
3535,25,1940,162,2022-06-21
3536,126,400,95,2022-06-29
3537,324,228,22,2024-06-29
3538,446,1223,150,2024-02-19
3539,198,1762,194,2024-01-13
3540,311,559,55,2022-10-12
3541,402,681,45,2024-08-10
3542,460,150,54,2022-04-26
3543,304,698,153,2022-06-07
3544,117,755,151,2021-09-25
3545,249,369,55,2023-09-14
3546,463,603,14,2023-10-04
3547,277,1631,13,2021-12-13
3548,309,206,161,2022-10-12
3549,342,1405,38,2021-06-30
3550,389,1409,47,2023-01-20
3551,136,7,120,2022-03-28
3552,380,1814,104,2023-04-15
3553,182,88,78,2021-10-18
3554,24,1866,66,2023-05-08
3555,230,389,20,2023-05-11
3556,196,643,62,2023-06-27
3557,313,1806,22,2022-09-25
3558,131,1551,148,2022-04-02
3559,81,1891,53,2022-03-18
3560,467,1874,28,2022-12-20
3561,395,993,199,2022-11-11
3562,244,612,95,2021-10-17
3563,88,1817,188,2022-11-22
3564,251,560,48,2023-10-14
3565,143,1739,129,2023-01-19
3566,205,1264,129,2021-03-26
3567,60,442,165,2022-01-28
3568,411,165,32,2023-08-16
3569,335,266,24,2021-05-31
3570,89,1013,195,2024-01-26
3571,222,847,99,2023-10-03
3572,24,13,188,2023-02-04
3573,482,754,26,2021-10-24
3574,104,1780,170,2023-11-16
3575,70,772,197,2021-11-03
3576,444,1607,193,2022-03-03
3577,311,1071,75,2022-06-06
3578,63,1938,45,2024-02-02
3579,265,1940,20,2023-07-06
3580,271,638,127,2022-02-20
3581,164,315,34,2021-11-04
3582,56,1473,124,2021-10-09
3583,224,1554,199,2023-09-03
3584,347,942,78,2022-06-30
3585,152,565,29,2024-06-04
3586,499,805,68,2024-06-19
3587,248,615,170,2022-12-15
3588,149,313,99,2024-04-21
3589,280,683,151,2023-06-25
3590,266,144,106,2023-04-24
3591,287,429,34,2024-09-11
3592,497,877,113,2024-01-29
3593,410,587,140,2022-07-05
3594,333,1760,157,2021-03-17
3595,422,726,53,2023-01-21
3596,448,32,162,2024-02-10
3597,291,274,35,2022-07-08
3598,121,1308,97,2023-12-22
3599,344,62,59,2023-05-09
3600,215,774,178,2022-01-09
3601,187,75,101,2021-10-27
3602,402,1944,105,2024-08-18
3603,217,1124,194,2023-06-10
3604,459,1191,30,2022-12-31
3605,64,919,186,2023-03-13
3606,222,1681,64,2024-01-05
3607,7,483,19,2021-08-30
3608,194,1327,144,2024-04-01
3609,62,380,117,2022-09-05
3610,286,339,123,2024-03-05
3611,14,1984,11,2022-10-04
3612,38,1192,149,2022-03-29
3613,484,1179,150,2022-01-03
3614,436,379,42,2023-01-01
3615,65,1525,51,2022-04-13
3616,419,295,94,2022-09-14
3617,372,852,162,2023-03-02
3618,488,385,31,2023-08-03
3619,211,1564,140,2024-09-30
3620,384,709,166,2021-06-22
3621,399,783,115,2021-11-04
3622,329,1924,149,2024-04-02
3623,311,113,159,2022-01-06
3624,485,816,128,2022-08-14
3625,449,834,141,2022-09-02
3626,471,1251,46,2023-03-23
3627,85,1035,108,2022-10-14
3628,213,1391,91,2022-03-30
3629,122,1563,84,2022-01-01
3630,83,1020,90,2022-08-16
3631,54,1822,131,2022-10-21
3632,407,123,30,2024-05-30
3633,149,606,135,2024-07-19
3634,246,1650,84,2022-05-26
3635,204,1015,81,2023-12-23
3636,92,819,63,2021-10-30
3637,393,228,41,2022-05-06
3638,437,467,167,2022-09-23
3639,397,1436,151,2022-09-23
3640,80,1217,200,2024-03-03
3641,354,1613,87,2022-06-27
3642,79,989,62,2022-04-03
3643,133,1995,139,2021-09-07
3644,74,1234,189,2024-05-30
3645,119,1804,36,2023-04-16
3646,163,524,26,2024-07-01
3647,119,1055,196,2023-06-24
3648,35,1286,69,2023-05-01
3649,320,633,3,2022-10-31
3650,197,300,199,2023-06-02
3651,240,65,195,2024-02-21
3652,362,1819,118,2021-07-21
3653,161,1130,73,2024-05-10
3654,241,938,20,2022-05-23
3655,51,636,52,2024-04-09
3656,301,205,52,2022-09-03
3657,364,3,112,2021-09-01
3658,298,1117,60,2022-07-06
3659,45,561,80,2022-10-24
3660,27,1809,186,2023-07-02
3661,271,638,29,2021-05-29
3662,190,632,20,2023-05-01
3663,76,1216,76,2023-12-13
3664,59,842,146,2021-06-27
3665,369,1687,20,2024-05-28
3666,342,1131,178,2021-10-09
3667,350,678,196,2023-03-29
3668,253,779,155,2023-03-03
3669,230,1847,7,2023-01-03
3670,488,1541,81,2023-03-07
3671,119,677,158,2022-09-17
3672,493,1859,44,2023-12-12
3673,496,187,146,2022-03-18
3674,386,709,52,2023-02-27
3675,396,157,44,2022-01-17
3676,19,449,173,2024-04-08
3677,122,1549,175,2021-11-12
3678,109,1540,135,2023-07-28
3679,303,1917,76,2022-06-26
3680,454,158,89,2021-12-20
3681,46,485,43,2023-10-22
3682,473,1956,149,2022-10-29
3683,91,1630,113,2021-07-20
3684,210,1716,22,2023-08-07
3685,143,29,136,2022-04-27
3686,472,296,28,2024-09-20
3687,117,284,47,2022-02-07
3688,428,252,173,2023-07-05
3689,178,811,155,2023-06-24
3690,36,1433,68,2024-04-06
3691,161,1527,82,2023-09-04
3692,157,1316,28,2022-05-04
3693,441,1271,93,2022-06-05
3694,22,1893,146,2023-06-09
3695,373,1055,162,2023-09-15
3696,180,1199,106,2021-12-06
3697,53,1822,180,2022-04-13
3698,483,1692,141,2022-06-07
3699,71,1795,38,2024-10-03
3700,99,1020,184,2023-08-05
3701,187,775,186,2022-06-25
3702,438,1487,162,2023-11-03
3703,253,1569,132,2023-03-12
3704,198,1918,6,2024-10-30
3705,159,380,196,2023-05-31
3706,50,1803,33,2023-01-11
3707,440,1862,100,2022-01-30
3708,297,1647,105,2023-12-24
3709,427,1008,14,2023-03-08
3710,291,1470,138,2023-03-17
3711,496,524,73,2021-07-16
3712,433,97,196,2022-12-02
3713,481,1441,63,2022-02-04
3714,355,1995,82,2022-12-03
3715,181,1831,64,2024-08-23
3716,65,1922,177,2021-10-11
3717,14,885,56,2023-04-04
3718,56,1194,146,2021-08-18
3719,424,605,105,2023-04-10
3720,314,1956,116,2023-05-21
3721,334,1861,57,2021-12-01
3722,440,1724,177,2022-03-30
3723,197,1649,75,2023-09-08
3724,403,134,82,2023-05-24
3725,460,234,106,2022-04-20
3726,140,1407,158,2023-06-22
3727,32,732,42,2022-12-31
